customer_id,churn_probability,predicted_churn,actual_churn,risk_segment,country,region,industry,company_size,subscription_plan,contract_type,monthly_recurring_revenue,support_tickets,usage_score,login_frequency,nps_score,tenure_months,days_since_last_transaction,total_transactions,total_revenue,total_profit
CUST_016807,0.99871254,1,1,High Risk,India,APAC,Real Estate,Small Business,Professional,Annual,128.76,3.0,54.2,13.0,-19.0,2,32,15,3729.26,2922.52
CUST_003956,0.9987118,1,1,High Risk,UK,Europe,Manufacturing,Small Business,Basic,Annual,44.93,3.0,34.6,11.1,3.0,2,28,19,1599.5,1070.75
CUST_011855,0.9987103,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Annual,35.65,3.0,28.9,9.3,-7.0,26,554,13,594.23,360.23
CUST_016960,0.99870837,1,1,High Risk,Germany,Europe,Education,Small Business,Enterprise,Monthly,2171.33,2.0,52.1,14.5,7.0,10,92,19,73997.97,62985.33
CUST_015275,0.99870634,1,1,High Risk,UK,Europe,Finance,Startup,Professional,Monthly,108.63,5.0,44.0,11.7,-37.0,13,174,18,3213.27,2524.36
CUST_019854,0.9987055,1,1,High Risk,USA,North America,Other,Startup,Basic,Monthly,33.04,5.0,26.4,4.3,9.0,20,306,12,664.06,428.29
CUST_014498,0.9987048,1,1,High Risk,India,APAC,Retail,Small Business,Professional,Monthly,216.69,3.0,51.1,16.3,8.0,17,161,14,4868.52,4034.92
CUST_006558,0.9987047,1,1,High Risk,USA,North America,Other,Startup,Basic,Monthly,25.46,2.0,41.6,11.2,9.0,6,172,13,495.08,220.76
CUST_003086,0.99870443,1,1,High Risk,USA,North America,Other,Startup,Basic,Monthly,37.12,8.0,46.5,13.5,-4.0,15,165,16,1026.25,701.0
CUST_011614,0.9987037,1,1,High Risk,USA,North America,Manufacturing,Startup,Professional,Monthly,94.81,3.0,54.7,12.1,33.0,32,913,15,1636.67,1219.98
CUST_002289,0.99870324,1,1,High Risk,USA,North America,Manufacturing,Small Business,Basic,Annual,48.04,6.0,30.8,4.8,10.0,23,655,17,915.84,550.12
CUST_009415,0.99870276,1,1,High Risk,USA,North America,Real Estate,Small Business,Professional,Monthly,131.5,1.0,44.5,14.5,11.0,29,202,16,3100.54,2436.0
CUST_014480,0.99870014,1,1,High Risk,USA,North America,Education,Startup,Basic,Annual,30.04,3.0,62.1,23.5,1.0,28,615,15,587.89,307.61
CUST_006739,0.99869907,1,1,High Risk,India,APAC,Retail,Small Business,Professional,Annual,134.55,2.0,49.0,13.9,35.0,2,29,19,4560.61,3628.14
CUST_019567,0.9986985,1,1,High Risk,Germany,Europe,Other,Startup,Professional,Annual,108.42,6.0,22.0,7.9,-16.0,7,95,20,3488.81,2656.04
CUST_005374,0.99869835,1,1,High Risk,Germany,Europe,Finance,Startup,Basic,Annual,31.61,4.0,38.7,12.7,-17.0,13,381,11,624.88,425.61
CUST_018932,0.99869823,1,1,High Risk,India,APAC,Finance,Startup,Basic,Monthly,36.67,5.0,64.6,19.9,-1.0,13,185,13,836.94,604.03
CUST_012473,0.99869746,1,1,High Risk,Other,LATAM,Finance,Startup,Basic,Monthly,25.33,0.0,37.3,0.9,30.0,18,113,17,786.25,462.68
CUST_004973,0.9986971,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,35.24,5.0,62.0,12.7,-1.0,7,85,19,1275.65,856.13
CUST_009705,0.99869686,1,1,High Risk,Germany,Europe,Education,Enterprise,Enterprise,Multi-Year,5669.89,4.0,38.4,9.0,-3.0,24,663,16,94220.33,77700.74
CUST_012011,0.9986964,1,1,High Risk,UK,Europe,Technology,Startup,Business,Monthly,238.21,2.0,45.2,14.3,10.0,18,428,17,6171.11,5083.05
CUST_013144,0.9986941,1,1,High Risk,India,APAC,Real Estate,Small Business,Basic,Multi-Year,46.36,6.0,60.7,20.6,10.0,27,623,20,1057.58,611.7
CUST_011586,0.998694,1,1,High Risk,India,APAC,Technology,Small Business,Enterprise,Multi-Year,1318.23,5.0,54.4,11.7,41.0,15,213,18,32593.86,26820.01
CUST_011304,0.9986902,1,1,High Risk,UK,Europe,Healthcare,Startup,Professional,Monthly,98.74,4.0,31.5,8.8,-10.0,32,677,17,2131.4,1597.01
CUST_001831,0.9986877,1,1,High Risk,Canada,North America,Other,Startup,Basic,Monthly,25.85,3.0,44.9,4.0,27.0,10,197,9,394.17,264.5
CUST_011214,0.9986872,1,1,High Risk,UK,Europe,Healthcare,Startup,Basic,Annual,36.79,4.0,56.0,8.2,-26.0,4,90,13,776.02,473.48
CUST_001289,0.9986852,1,1,High Risk,Other,MEA,Real Estate,Startup,Business,Monthly,217.86,3.0,46.2,14.2,-10.0,28,288,13,4160.84,3391.9
CUST_004944,0.9986822,1,1,High Risk,Australia,APAC,Retail,Startup,Basic,Monthly,38.05,6.0,23.0,3.1,-0.0,5,83,14,1001.81,673.82
CUST_002962,0.99868137,1,1,High Risk,Other,LATAM,Education,Small Business,Professional,Multi-Year,119.72,4.0,38.7,14.1,19.0,18,387,14,2349.87,1844.67
CUST_019751,0.9986808,1,1,High Risk,Other,MEA,Healthcare,Small Business,Professional,Monthly,141.81,8.0,48.2,17.3,-38.0,24,283,19,4048.25,3257.71
CUST_009401,0.9986791,1,1,High Risk,India,APAC,Healthcare,Small Business,Basic,Annual,54.6,3.0,55.0,23.8,5.0,19,380,20,1606.31,1168.69
CUST_014650,0.9986778,1,1,High Risk,Germany,Europe,Other,Startup,Basic,Monthly,24.18,4.0,34.4,6.4,-16.0,22,504,11,345.65,180.75
CUST_018240,0.99867755,1,1,High Risk,India,APAC,Real Estate,Startup,Professional,Monthly,84.85,5.0,21.9,5.9,1.0,10,120,17,2324.96,1806.04
CUST_015393,0.9986754,1,1,High Risk,Other,MEA,Other,Startup,Professional,Annual,106.99,5.0,52.6,18.9,7.0,5,134,11,1857.67,1410.06
CUST_000890,0.99867463,1,1,High Risk,USA,North America,Technology,Mid-Market,Professional,Multi-Year,369.3,3.0,51.9,16.8,38.0,7,111,15,8887.43,7189.0
CUST_004565,0.9986726,1,1,High Risk,UK,Europe,Finance,Startup,Professional,Annual,73.83,4.0,55.1,11.7,-10.0,3,44,15,2433.48,1916.88
CUST_014754,0.99867225,1,1,High Risk,India,APAC,Education,Small Business,Business,Annual,407.03,3.0,9.7,2.8,-52.0,15,370,19,11674.56,9524.97
CUST_006858,0.99867046,1,1,High Risk,USA,North America,Manufacturing,Startup,Professional,Monthly,58.29,7.0,13.9,2.9,-32.0,3,36,16,2004.41,1522.37
CUST_005268,0.99867,1,1,High Risk,Canada,North America,Other,Startup,Professional,Monthly,72.48,8.0,19.6,7.3,-16.0,4,71,14,1836.79,1337.58
CUST_002758,0.9986694,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,126.04,4.0,39.6,14.7,2.0,7,132,15,3458.33,2801.22
CUST_003368,0.9986683,1,1,High Risk,Australia,APAC,Education,Startup,Basic,Annual,31.37,6.0,40.8,15.2,9.0,23,263,19,805.27,475.14
CUST_017754,0.9986675,1,1,High Risk,USA,North America,Retail,Startup,Professional,Monthly,93.37,4.0,40.4,15.6,31.0,26,451,12,1579.82,1199.49
CUST_019139,0.99866605,1,1,High Risk,Australia,APAC,Healthcare,Small Business,Business,Annual,487.35,3.0,63.3,17.4,-28.0,3,54,17,16465.34,13739.44
CUST_008737,0.9986645,1,1,High Risk,USA,North America,Retail,Mid-Market,Enterprise,Monthly,4102.11,5.0,56.0,14.7,-18.0,28,824,16,72620.81,60904.99
CUST_015198,0.9986644,1,1,High Risk,Germany,Europe,Technology,Small Business,Basic,Annual,50.83,9.0,48.8,10.5,11.0,23,663,10,563.66,338.5
CUST_012567,0.99866414,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,42.53,3.0,39.9,4.4,-22.0,29,795,18,957.89,625.8
CUST_004315,0.99866354,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,42.55,8.0,33.1,13.4,-10.0,24,309,16,985.68,563.39
CUST_017887,0.99866235,1,1,High Risk,Canada,North America,Finance,Startup,Basic,Annual,28.75,4.0,43.6,6.6,-17.0,12,313,10,368.68,187.82
CUST_012120,0.99866223,1,1,High Risk,UK,Europe,Real Estate,Mid-Market,Professional,Annual,386.49,6.0,45.8,14.1,5.0,17,403,20,10502.32,8694.24
CUST_005318,0.99866176,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Monthly,32.22,2.0,51.9,16.1,-4.0,25,599,11,453.52,170.86
CUST_005383,0.9986594,1,1,High Risk,Canada,North America,Technology,Startup,Basic,Monthly,22.75,7.0,60.7,17.3,-7.0,34,651,17,486.46,218.87
CUST_018214,0.99865806,1,1,High Risk,India,APAC,Healthcare,Startup,Enterprise,Monthly,720.17,8.0,56.0,11.1,16.0,8,168,15,19369.76,16325.78
CUST_012534,0.9986558,1,1,High Risk,Canada,North America,Retail,Mid-Market,Business,Multi-Year,870.67,7.0,46.0,3.5,-20.0,25,225,16,17372.95,14097.26
CUST_011819,0.9986557,1,1,High Risk,India,APAC,Finance,Startup,Business,Monthly,233.01,5.0,44.5,21.1,-10.0,19,345,14,4890.34,3989.87
CUST_016023,0.99865496,1,1,High Risk,Australia,APAC,Manufacturing,Startup,Business,Monthly,232.02,2.0,46.2,8.6,0.0,14,132,18,6730.91,5505.45
CUST_002895,0.9986541,1,1,High Risk,Canada,North America,Technology,Startup,Professional,Monthly,113.11,8.0,38.1,8.7,6.0,3,57,15,3373.42,2703.25
CUST_003534,0.9986534,1,1,High Risk,Other,LATAM,Healthcare,Startup,Business,Monthly,218.19,2.0,31.4,5.2,3.0,21,600,16,5027.68,4192.88
CUST_015194,0.9986534,1,1,High Risk,USA,North America,Finance,Startup,Professional,Monthly,77.06,7.0,54.7,21.2,-8.0,21,244,13,1503.14,1096.73
CUST_017764,0.9986526,1,1,High Risk,India,APAC,Real Estate,Small Business,Basic,Annual,41.22,6.0,33.1,12.1,7.0,24,280,15,852.73,525.13
CUST_004800,0.99865216,1,1,High Risk,Other,MEA,Other,Small Business,Professional,Monthly,186.21,4.0,70.7,14.9,21.0,26,496,12,3217.28,2608.9
CUST_019503,0.9986513,1,1,High Risk,Australia,APAC,Real Estate,Small Business,Professional,Monthly,138.8,2.0,51.9,8.4,47.0,16,228,12,2682.81,2095.37
CUST_009718,0.9986493,1,1,High Risk,Canada,North America,Finance,Small Business,Business,Annual,351.91,2.0,56.0,6.0,4.0,24,658,14,5565.33,4485.21
CUST_008065,0.99864846,1,1,High Risk,USA,North America,Finance,Startup,Basic,Annual,26.46,4.0,39.8,13.1,23.0,33,968,19,517.88,120.83
CUST_016524,0.99864775,1,1,High Risk,UK,Europe,Real Estate,Startup,Professional,Monthly,120.35,2.0,41.8,9.9,-11.0,11,93,15,3231.22,2612.09
CUST_001970,0.9986468,1,1,High Risk,India,APAC,Technology,Startup,Professional,Annual,85.22,2.0,48.6,9.7,20.0,32,483,19,1992.16,1395.89
CUST_015954,0.99864477,1,1,High Risk,USA,North America,Finance,Mid-Market,Business,Annual,930.74,4.0,56.0,7.6,13.0,25,531,15,17078.25,14137.25
CUST_003415,0.99864334,1,1,High Risk,USA,North America,Healthcare,Mid-Market,Basic,Annual,107.12,1.0,63.6,26.1,-7.0,11,279,16,2460.17,1959.24
CUST_010829,0.9986431,1,1,High Risk,Germany,Europe,Technology,Small Business,Business,Multi-Year,356.29,4.0,51.6,9.3,-10.0,12,356,14,7267.64,5915.22
CUST_015579,0.99864227,1,1,High Risk,USA,North America,Real Estate,Small Business,Business,Annual,496.96,0.0,70.3,19.8,-17.0,6,123,16,12231.88,10059.39
CUST_000409,0.9986412,1,1,High Risk,USA,North America,Healthcare,Small Business,Business,Multi-Year,373.95,2.0,41.7,13.1,-24.0,28,796,14,5554.74,4555.51
CUST_000506,0.9986395,1,1,High Risk,India,APAC,Healthcare,Small Business,Professional,Annual,196.3,4.0,39.3,13.0,5.0,2,26,16,6140.4,4965.08
CUST_002819,0.9986386,1,1,High Risk,India,APAC,Finance,Enterprise,Enterprise,Multi-Year,10258.17,8.0,43.3,11.0,-0.0,17,502,16,194330.99,160093.03
CUST_018101,0.9986364,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,34.72,3.0,56.0,19.4,3.0,11,208,12,697.51,417.66
CUST_017696,0.9986363,1,1,High Risk,USA,North America,Technology,Mid-Market,Enterprise,Monthly,4335.03,7.0,56.0,11.4,-4.0,26,212,17,102316.11,86209.37
CUST_017638,0.9986357,1,1,High Risk,USA,North America,Real Estate,Startup,Business,Monthly,272.71,0.0,45.6,21.1,24.0,13,149,18,8070.28,6687.13
CUST_005991,0.9986349,1,1,High Risk,UK,Europe,Other,Startup,Basic,Annual,36.32,3.0,58.7,18.1,7.0,12,283,13,625.31,360.51
CUST_016428,0.9986343,1,1,High Risk,Germany,Europe,Education,Startup,Basic,Monthly,25.18,5.0,35.5,8.3,-21.0,14,108,17,727.05,399.28
CUST_008810,0.99863416,1,1,High Risk,Other,MEA,Finance,Mid-Market,Business,Annual,957.32,2.0,60.5,16.8,21.0,23,373,16,18579.33,15262.47
CUST_008516,0.99863154,1,1,High Risk,USA,North America,Education,Startup,Basic,Annual,23.85,5.0,45.1,8.3,-8.0,1,21,19,1011.49,652.17
CUST_013731,0.99863106,1,1,High Risk,USA,North America,Education,Startup,Professional,Monthly,89.18,6.0,60.1,15.3,-36.0,18,429,10,1361.19,1085.35
CUST_011125,0.99863017,1,1,High Risk,India,APAC,Finance,Small Business,Business,Multi-Year,366.99,3.0,70.1,26.4,-11.0,7,90,19,9943.67,8024.5
CUST_014612,0.9986299,1,1,High Risk,USA,North America,Technology,Small Business,Business,Annual,458.32,1.0,56.0,6.2,12.0,8,70,21,16724.02,13912.44
CUST_018235,0.9986286,1,1,High Risk,Other,MEA,Manufacturing,Startup,Basic,Annual,39.27,8.0,37.7,10.8,-18.0,7,79,17,1187.09,840.57
CUST_005279,0.9986278,1,1,High Risk,Germany,Europe,Manufacturing,Small Business,Professional,Annual,155.36,3.0,39.6,9.5,16.0,18,474,15,3161.13,2434.85
CUST_017409,0.99862754,1,1,High Risk,Canada,North America,Retail,Startup,Basic,Monthly,30.56,6.0,42.6,12.7,18.0,14,193,13,651.98,372.22
CUST_000734,0.9986268,1,1,High Risk,USA,North America,Retail,Startup,Basic,Monthly,36.87,6.0,40.2,8.3,-10.0,17,115,16,1030.6,603.72
CUST_012288,0.998626,1,1,High Risk,USA,North America,Technology,Small Business,Basic,Monthly,52.44,3.0,38.8,17.8,-14.0,28,743,15,1050.77,706.2
CUST_019943,0.9986243,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Multi-Year,174.25,3.0,42.2,13.9,-28.0,5,65,16,4915.46,3923.04
CUST_006346,0.9986242,1,1,High Risk,India,APAC,Technology,Startup,Basic,Monthly,36.04,3.0,30.2,2.7,2.0,20,449,13,760.47,502.97
CUST_007534,0.9986217,1,1,High Risk,USA,North America,Technology,Mid-Market,Enterprise,Multi-Year,4270.92,6.0,46.8,13.9,32.0,4,49,20,144690.32,119973.83
CUST_003984,0.9986216,1,1,High Risk,Australia,APAC,Manufacturing,Startup,Professional,Monthly,84.65,7.0,56.0,5.5,-7.0,5,48,18,3065.95,2407.07
CUST_017707,0.9986191,1,1,High Risk,Australia,APAC,Retail,Small Business,Professional,Annual,139.62,1.0,67.3,27.5,16.0,33,694,18,2931.04,2223.13
CUST_011453,0.9986154,1,1,High Risk,India,APAC,Healthcare,Startup,Basic,Annual,27.47,7.0,26.2,6.6,-26.0,16,155,16,604.73,278.21
CUST_016962,0.9986149,1,1,High Risk,Australia,APAC,Retail,Startup,Professional,Monthly,99.17,1.0,49.0,20.5,2.0,6,108,13,2420.85,1902.31
CUST_012245,0.99861467,1,1,High Risk,USA,North America,Technology,Small Business,Business,Annual,413.78,6.0,21.4,11.2,-22.0,26,765,13,7441.16,6276.83
CUST_015363,0.99861443,1,1,High Risk,USA,North America,Retail,Mid-Market,Business,Annual,1012.85,5.0,51.5,12.3,4.0,28,691,19,22603.03,18608.88
CUST_005505,0.9986136,1,1,High Risk,Germany,Europe,Technology,Startup,Basic,Monthly,32.08,1.0,39.7,5.3,-22.0,23,368,14,610.34,331.69
CUST_004132,0.99861324,1,1,High Risk,Germany,Europe,Healthcare,Startup,Professional,Monthly,86.73,2.0,62.3,18.4,33.0,8,114,18,2667.29,2046.09
CUST_017154,0.99861276,1,1,High Risk,USA,North America,Manufacturing,Small Business,Professional,Monthly,149.96,7.0,49.7,16.0,-6.0,5,125,15,3708.01,2995.16
CUST_011815,0.99861217,1,1,High Risk,Other,MEA,Real Estate,Startup,Basic,Monthly,19.99,7.0,40.3,11.7,-24.0,12,332,9,295.42,144.27
CUST_007496,0.99861133,1,1,High Risk,USA,North America,Real Estate,Small Business,Business,Annual,352.09,2.0,60.0,8.7,4.0,29,374,15,7704.3,6389.08
CUST_006922,0.99860954,1,1,High Risk,India,APAC,Finance,Startup,Basic,Monthly,37.19,7.0,22.9,9.2,-31.0,22,301,14,748.74,460.07
CUST_002857,0.99860877,1,1,High Risk,UK,Europe,Finance,Startup,Basic,Monthly,24.26,5.0,27.7,0.0,-14.0,31,356,16,533.14,294.29
CUST_010219,0.99860805,1,1,High Risk,USA,North America,Real Estate,Startup,Professional,Monthly,101.63,4.0,39.4,3.8,11.0,28,344,17,2564.35,1998.66
CUST_013038,0.99860674,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Annual,145.84,1.0,51.0,10.0,21.0,9,228,13,2711.06,2125.73
CUST_019894,0.9986066,1,1,High Risk,Other,MEA,Education,Small Business,Business,Annual,480.87,2.0,48.5,14.8,-15.0,26,233,18,11508.74,9249.52
CUST_010690,0.99860626,1,1,High Risk,Australia,APAC,Healthcare,Startup,Professional,Monthly,87.85,5.0,31.5,4.4,16.0,7,94,17,2733.02,2081.92
CUST_011342,0.9986059,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,97.55,7.0,61.5,21.3,-2.0,16,419,14,2128.66,1681.99
CUST_019837,0.9986045,1,1,High Risk,India,APAC,Education,Startup,Professional,Annual,79.01,6.0,45.5,7.4,-15.0,16,293,14,1796.65,1341.74
CUST_002081,0.9986021,1,1,High Risk,UK,Europe,Healthcare,Small Business,Business,Monthly,538.64,5.0,32.1,10.8,27.0,29,374,21,16503.4,13969.8
CUST_018362,0.9986009,1,1,High Risk,Australia,APAC,Education,Small Business,Business,Annual,482.98,6.0,76.3,27.7,6.0,17,255,21,14254.12,11714.46
CUST_005197,0.9986008,1,1,High Risk,India,APAC,Healthcare,Startup,Business,Multi-Year,197.06,6.0,41.7,21.1,-22.0,29,841,18,3657.88,2815.91
CUST_003517,0.99860054,1,1,High Risk,Australia,APAC,Finance,Startup,Basic,Monthly,33.56,9.0,56.0,9.9,-6.0,16,120,15,895.34,592.14
CUST_016731,0.99860007,1,1,High Risk,Canada,North America,Manufacturing,Startup,Professional,Monthly,90.29,2.0,59.2,14.8,24.0,30,310,12,1437.69,1078.84
CUST_005587,0.99859947,1,1,High Risk,USA,North America,Other,Startup,Professional,Annual,79.25,7.0,38.1,9.4,4.0,14,335,12,1455.75,1029.65
CUST_003283,0.9985979,1,1,High Risk,Germany,Europe,Retail,Startup,Basic,Monthly,31.78,4.0,41.0,11.5,-6.0,3,30,19,1256.26,889.02
CUST_005642,0.99859744,1,1,High Risk,UK,Europe,Retail,Small Business,Business,Annual,327.7,3.0,42.2,12.5,3.0,18,380,13,5714.16,4692.82
CUST_006144,0.99859697,1,1,High Risk,Australia,APAC,Technology,Startup,Basic,Monthly,22.08,4.0,46.6,13.5,24.0,5,114,14,513.04,225.07
CUST_000885,0.99859613,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Monthly,26.17,7.0,49.5,17.2,-27.0,24,220,14,465.63,215.6
CUST_008511,0.9985946,1,1,High Risk,Germany,Europe,Technology,Small Business,Basic,Monthly,39.26,4.0,73.0,24.5,5.0,9,90,17,1190.39,792.84
CUST_018694,0.998594,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Annual,32.22,3.0,61.4,20.2,13.0,14,106,18,915.88,525.41
CUST_009469,0.9985915,1,1,High Risk,India,APAC,Healthcare,Startup,Professional,Monthly,86.93,6.0,38.0,15.5,-32.0,17,103,21,3025.16,2325.97
CUST_006432,0.9985905,1,1,High Risk,UK,Europe,Retail,Startup,Basic,Annual,40.11,6.0,29.6,12.4,-28.0,3,49,13,1122.66,760.99
CUST_010901,0.998589,1,1,High Risk,USA,North America,Healthcare,Small Business,Business,Annual,437.69,4.0,82.3,26.1,11.0,10,118,18,12785.33,10480.96
CUST_017351,0.99858886,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Annual,131.31,7.0,75.6,12.0,-9.0,7,85,17,4328.56,3522.57
CUST_012317,0.9985877,1,1,High Risk,UK,Europe,Retail,Small Business,Basic,Annual,47.99,6.0,55.7,14.8,8.0,23,609,15,880.64,515.55
CUST_009776,0.9985856,1,1,High Risk,Canada,North America,Retail,Startup,Basic,Monthly,54.06,2.0,53.2,12.7,6.0,12,206,13,1114.43,784.56
CUST_015827,0.99858534,1,1,High Risk,USA,North America,Manufacturing,Startup,Basic,Monthly,36.96,5.0,76.4,21.7,9.0,11,112,17,1053.84,614.63
CUST_006100,0.9985845,1,1,High Risk,USA,North America,Finance,Startup,Basic,Annual,26.13,5.0,12.3,8.4,-9.0,17,258,12,452.89,202.6
CUST_007030,0.9985825,1,1,High Risk,Canada,North America,Technology,Mid-Market,Professional,Monthly,416.97,5.0,48.7,17.5,-13.0,8,103,15,10690.13,8859.36
CUST_002570,0.9985794,1,1,High Risk,USA,North America,Retail,Startup,Basic,Monthly,25.53,4.0,61.9,13.0,27.0,16,193,14,546.42,328.08
CUST_008141,0.9985776,1,1,High Risk,USA,North America,Technology,Small Business,Business,Annual,378.2,3.0,52.8,14.4,13.0,7,126,14,8709.73,7065.81
CUST_009481,0.99857485,1,1,High Risk,Canada,North America,Technology,Startup,Professional,Monthly,82.62,6.0,52.0,10.4,-10.0,19,95,21,2522.34,1797.32
CUST_017681,0.9985744,1,1,High Risk,UK,Europe,Retail,Startup,Professional,Monthly,82.41,6.0,20.9,10.7,11.0,6,137,12,1776.24,1354.52
CUST_008110,0.99857354,1,1,High Risk,Canada,North America,Real Estate,Mid-Market,Business,Annual,901.23,6.0,50.5,10.4,-32.0,13,230,17,24271.4,20608.34
CUST_008651,0.99857175,1,1,High Risk,UK,Europe,Technology,Small Business,Enterprise,Multi-Year,1402.65,6.0,50.6,10.6,-21.0,15,102,23,46467.91,38540.44
CUST_008458,0.99856913,1,1,High Risk,Canada,North America,Technology,Small Business,Basic,Annual,45.7,4.0,29.1,3.3,14.0,1,25,19,1600.82,1029.09
CUST_017651,0.99856794,1,1,High Risk,USA,North America,Other,Startup,Professional,Annual,74.91,6.0,36.4,11.2,-30.0,21,561,13,1353.03,987.62
CUST_002797,0.9985676,1,1,High Risk,Canada,North America,Education,Startup,Professional,Annual,59.71,4.0,58.9,16.0,-21.0,9,136,12,1169.16,782.48
CUST_008391,0.998566,1,1,High Risk,Other,MEA,Finance,Startup,Basic,Annual,26.56,2.0,18.4,6.3,-50.0,28,554,18,614.39,337.37
CUST_009599,0.998565,1,1,High Risk,Canada,North America,Healthcare,Startup,Professional,Monthly,68.24,11.0,41.2,7.7,-38.0,16,233,12,1388.24,1059.71
CUST_012189,0.99856454,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Monthly,150.11,5.0,48.6,18.5,31.0,15,242,17,4261.61,3443.54
CUST_015594,0.99856406,1,1,High Risk,Germany,Europe,Finance,Startup,Professional,Annual,82.53,6.0,26.3,9.4,-27.0,26,404,13,1236.41,882.94
CUST_013001,0.9985637,1,1,High Risk,Australia,APAC,Retail,Startup,Professional,Monthly,95.66,7.0,49.9,16.5,11.0,33,986,15,1435.29,1072.31
CUST_017600,0.99856323,1,1,High Risk,USA,North America,Technology,Startup,Professional,Monthly,102.34,2.0,51.7,14.6,6.0,18,305,14,2200.39,1654.76
CUST_009358,0.9985617,1,1,High Risk,Germany,Europe,Retail,Small Business,Basic,Monthly,52.4,4.0,48.6,14.4,3.0,4,48,16,1586.18,1156.93
CUST_004239,0.9985612,1,1,High Risk,Australia,APAC,Technology,Small Business,Basic,Monthly,39.65,4.0,51.6,15.3,-16.0,18,358,18,1177.31,850.2
CUST_005408,0.99856025,1,1,High Risk,USA,North America,Technology,Small Business,Business,Annual,379.98,0.0,73.4,24.8,53.0,18,510,15,7614.95,6251.83
CUST_000657,0.9985599,1,1,High Risk,USA,North America,Real Estate,Small Business,Business,Monthly,433.95,6.0,19.1,8.2,14.0,17,402,15,10096.41,8397.52
CUST_009320,0.9985593,1,1,High Risk,Other,LATAM,Technology,Small Business,Business,Annual,316.14,7.0,54.4,6.9,-20.0,22,646,18,6406.75,5114.08
CUST_018199,0.99855894,1,1,High Risk,Australia,APAC,Other,Small Business,Professional,Annual,128.24,4.0,73.0,20.7,6.0,14,384,16,3339.55,2662.56
CUST_017376,0.99855787,1,1,High Risk,USA,North America,Retail,Startup,Basic,Monthly,25.0,3.0,47.0,6.5,8.0,17,425,15,607.16,356.87
CUST_013271,0.9985569,1,1,High Risk,Germany,Europe,Other,Startup,Basic,Annual,28.46,7.0,33.4,7.8,-26.0,18,225,12,472.04,217.04
CUST_011612,0.99855644,1,1,High Risk,Australia,APAC,Retail,Startup,Professional,Monthly,78.44,6.0,55.4,18.8,-12.0,22,397,11,1266.75,926.65
CUST_011261,0.998555,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Annual,140.71,4.0,51.0,12.9,-17.0,19,551,14,2676.3,2131.83
CUST_003263,0.9985549,1,1,High Risk,Australia,APAC,Technology,Startup,Professional,Monthly,88.72,2.0,49.4,21.0,32.0,33,555,17,2031.57,1529.84
CUST_000975,0.99855465,1,1,High Risk,USA,North America,Finance,Startup,Professional,Annual,129.96,3.0,38.2,10.8,4.0,20,404,15,2707.45,2139.0
CUST_009455,0.99855465,1,1,High Risk,Canada,North America,Other,Small Business,Basic,Annual,49.75,7.0,29.2,9.8,-16.0,21,482,15,993.55,666.73
CUST_010085,0.9985543,1,1,High Risk,India,APAC,Healthcare,Startup,Basic,Monthly,22.01,0.0,56.4,11.9,-10.0,10,166,15,588.95,266.08
CUST_002290,0.99855393,1,1,High Risk,UK,Europe,Technology,Startup,Professional,Annual,82.23,2.0,67.0,21.7,27.0,10,82,21,2848.77,2192.99
CUST_014339,0.99855345,1,1,High Risk,USA,North America,Education,Enterprise,Professional,Multi-Year,630.24,4.0,86.7,26.8,39.0,14,141,18,14562.83,11521.86
CUST_000764,0.99855095,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,91.6,8.0,60.3,14.0,-22.0,31,927,19,1995.19,1495.18
CUST_001253,0.99855036,1,1,High Risk,USA,North America,Manufacturing,Small Business,Basic,Annual,57.79,4.0,45.2,13.6,-21.0,26,176,22,1743.76,1232.23
CUST_006609,0.99854904,1,1,High Risk,UK,Europe,Education,Small Business,Business,Annual,366.88,2.0,39.6,6.3,-19.0,19,445,14,6770.22,5504.03
CUST_017737,0.99854773,1,1,High Risk,UK,Europe,Retail,Startup,Basic,Annual,28.4,5.0,56.5,14.8,-3.0,14,157,12,583.84,372.41
CUST_009057,0.99854726,1,1,High Risk,Germany,Europe,Education,Startup,Basic,Monthly,32.57,2.0,56.0,14.7,-19.0,22,400,18,867.37,471.27
CUST_002125,0.9985468,1,1,High Risk,UK,Europe,Education,Startup,Basic,Annual,24.61,5.0,39.8,8.0,19.0,8,72,16,663.2,384.33
CUST_007829,0.9985468,1,1,High Risk,Canada,North America,Retail,Startup,Basic,Monthly,22.16,8.0,40.1,10.6,-10.0,27,438,13,367.87,140.13
