customer_id,rfm_segment,recency,frequency,monetary,average_order_value,rfm_score,customer_lifetime_value,usage_score,login_frequency,nps_score,support_tickets,subscription_plan,contract_type,country
CUST_001646,Big Spenders,58,13,103312.17,7947.09,215,35284.94,49.9,12.3,1.0,2.0,Enterprise,Multi-Year,USA
CUST_001600,Big Spenders,120,9,102762.18000000001,11418.02,115,218868.2,71.2,23.0,10.0,3.0,Enterprise,Annual,Other
CUST_005081,Big Spenders,105,8,102558.97,12819.87125,115,266917.34,100.0,28.8,50.0,2.0,Enterprise,Multi-Year,Australia
CUST_017696,At Risk High Value,213,17,102316.11,6018.594705882353,145,21068.7,56.0,11.4,-4.0,7.0,Enterprise,Monthly,USA
CUST_007296,At Risk High Value,462,17,101780.17,5987.068823529412,145,26553.2,60.8,15.3,31.0,1.0,Enterprise,Annual,Canada
CUST_016941,Big Spenders,799,12,101604.84,8467.07,115,343011.86,77.2,18.6,27.0,3.0,Enterprise,Multi-Year,Germany
CUST_014759,At Risk High Value,58,17,101260.56999999999,5956.504117647059,245,30975.66,62.2,20.6,26.0,3.0,Enterprise,Annual,India
CUST_013685,Big Spenders,50,14,101252.36,7232.311428571428,225,67871.29,85.0,31.0,64.0,2.0,Enterprise,Multi-Year,USA
CUST_007117,Big Spenders,69,11,100978.27,9179.842727272728,215,220432.03,69.4,17.7,21.0,3.0,Enterprise,Annual,UK
CUST_002746,Big Spenders,136,16,100924.17,6307.760625,135,13809.13,56.6,11.5,-3.0,8.0,Enterprise,Annual,Australia
CUST_016468,Big Spenders,164,15,100494.61,6699.640666666667,135,12691.6,55.8,22.6,2.0,6.0,Enterprise,Annual,Canada
CUST_017272,Big Spenders,55,13,100309.61,7716.123846153846,225,26652.94,65.3,27.7,11.0,6.0,Enterprise,Annual,India
CUST_011256,At Risk High Value,56,19,100147.41,5270.916315789474,255,32679.75,57.2,14.6,23.0,4.0,Enterprise,Multi-Year,Australia
CUST_006970,Big Spenders,50,15,100026.89,6668.459333333333,235,21611.9,34.6,12.1,16.0,4.0,Enterprise,Annual,Canada
CUST_012753,At Risk High Value,50,18,99927.44,5551.524444444444,255,45061.87,47.2,16.6,9.0,0.0,Enterprise,Annual,Australia
CUST_001393,Loyal High Value,45,17,99783.33,5869.607647058823,345,40773.93,72.9,24.6,39.0,3.0,Enterprise,Annual,USA
CUST_005339,Big Spenders,108,9,99672.16,11074.684444444445,115,103608.83,62.8,19.6,13.0,3.0,Enterprise,Multi-Year,Australia
CUST_017082,Big Spenders,167,13,99480.95,7652.380769230769,125,43888.1,58.3,20.6,-2.0,2.0,Enterprise,Multi-Year,Germany
CUST_017446,Big Spenders,49,15,99427.04,6628.4693333333325,235,78044.39,71.2,24.4,26.0,4.0,Enterprise,Annual,UK
CUST_011986,Big Spenders,69,9,99267.61,11029.734444444444,215,128633.98,79.8,18.4,40.0,3.0,Enterprise,Annual,USA
CUST_016960,At Risk High Value,93,19,99089.36,5215.2294736842105,155,5049.37,52.1,14.5,7.0,2.0,Enterprise,Monthly,Germany
CUST_008017,At Risk High Value,199,17,99044.31999999999,5826.136470588235,145,13908.33,61.0,18.8,-2.0,2.0,Enterprise,Multi-Year,Germany
CUST_019964,At Risk High Value,45,16,98764.76000000001,6172.797500000001,245,74820.14,61.1,16.6,27.0,2.0,Enterprise,Monthly,USA
CUST_015952,Big Spenders,50,9,98409.57,10934.396666666667,215,299098.54,87.6,24.0,37.0,0.0,Enterprise,Annual,USA
CUST_019326,At Risk High Value,57,18,98044.32,5446.906666666667,255,78597.93,62.8,20.0,11.0,3.0,Enterprise,Monthly,USA
CUST_004332,At Risk High Value,250,17,97802.46,5753.085882352942,145,6493.79,30.7,4.3,-4.0,5.0,Enterprise,Annual,USA
CUST_014148,At Risk High Value,46,17,97426.55,5730.9735294117645,245,45198.5,89.1,25.5,17.0,3.0,Business,Annual,Canada
CUST_007834,Big Spenders,52,15,97137.8,6475.8533333333335,235,63364.98,81.5,18.7,17.0,0.0,Enterprise,Annual,Australia
CUST_017032,Big Spenders,49,11,97079.89,8825.444545454546,215,96258.88,80.8,18.6,38.0,4.0,Enterprise,Annual,USA
CUST_012938,Big Spenders,62,12,97021.16,8085.096666666667,215,163569.76,89.9,23.3,13.0,3.0,Enterprise,Multi-Year,UK
CUST_002080,Big Spenders,54,15,96862.7,6457.513333333333,225,75797.83,76.1,25.5,29.0,3.0,Enterprise,Annual,Canada
CUST_006616,Big Spenders,47,14,96724.01,6908.857857142857,225,112329.1,71.2,18.4,30.0,3.0,Enterprise,Annual,Canada
CUST_019427,Big Spenders,108,13,96235.47,7402.7284615384615,125,23695.57,60.1,15.2,33.0,3.0,Enterprise,Annual,USA
CUST_001493,Big Spenders,54,15,96218.2,6414.546666666666,225,183712.38,90.3,28.1,44.0,4.0,Enterprise,Annual,USA
CUST_010399,Big Spenders,49,9,96199.26000000001,10688.806666666667,215,240192.12,82.5,22.4,40.0,1.0,Enterprise,Multi-Year,Other
CUST_016884,Big Spenders,53,13,96123.47,7394.113076923077,225,69920.79,69.6,18.6,17.0,5.0,Business,Monthly,Germany
CUST_010297,Big Spenders,249,15,95922.86,6394.857333333333,135,12779.86,39.3,5.7,-19.0,10.0,Enterprise,Annual,USA
CUST_004326,At Risk High Value,47,18,95897.93,5327.662777777778,245,14494.06,59.1,9.7,-15.0,3.0,Enterprise,Annual,India
CUST_005547,Big Spenders,82,12,95784.61,7982.050833333334,215,586060.63,81.0,29.0,22.0,1.0,Enterprise,Multi-Year,Germany
CUST_002874,Big Spenders,48,13,94486.51999999999,7268.193846153846,215,13978.39,49.4,9.3,-29.0,0.0,Enterprise,Annual,Australia
CUST_010992,Big Spenders,79,14,94252.82,6732.344285714286,225,14277.26,48.3,17.7,-2.0,3.0,Enterprise,Multi-Year,Germany
CUST_009705,Big Spenders,664,16,94220.33,5888.770625,135,19295.92,38.4,9.0,-3.0,4.0,Enterprise,Multi-Year,Germany
CUST_014195,Big Spenders,152,11,93951.64,8541.058181818182,115,92305.5,64.3,21.4,-4.0,4.0,Enterprise,Multi-Year,Germany
CUST_015913,At Risk High Value,47,17,93949.84,5526.461176470588,245,33135.87,65.0,20.1,14.0,3.0,Enterprise,Annual,UK
CUST_014445,Big Spenders,379,15,93423.74,6228.249333333334,135,16831.55,49.5,11.2,34.0,6.0,Enterprise,Annual,USA
CUST_002267,Big Spenders,197,16,93082.03,5817.626875,135,15057.03,57.0,20.1,7.0,4.0,Enterprise,Multi-Year,USA
CUST_002829,At Risk High Value,54,17,93037.83,5472.813529411765,245,73683.44,84.4,28.5,11.0,2.0,Enterprise,Multi-Year,Canada
CUST_007583,Big Spenders,69,12,92792.12,7732.676666666666,215,273837.64,77.9,25.5,27.0,2.0,Enterprise,Multi-Year,Canada
CUST_017229,At Risk High Value,50,16,92775.16,5798.4475,245,241567.25,88.5,20.8,39.0,3.0,Enterprise,Monthly,Germany
CUST_013992,Big Spenders,46,13,92758.68000000001,7135.283076923078,225,33210.79,61.3,11.3,21.0,3.0,Enterprise,Annual,India
CUST_008359,Big Spenders,68,10,92630.42,9263.042,215,252180.38,85.3,24.4,39.0,2.0,Enterprise,Multi-Year,USA
CUST_007587,Big Spenders,152,16,92567.02,5785.43875,135,15301.57,61.9,23.2,15.0,3.0,Enterprise,Multi-Year,USA
CUST_015565,Big Spenders,55,9,91894.92,10210.546666666667,215,155270.85,62.0,19.2,13.0,4.0,Enterprise,Annual,USA
CUST_012917,Big Spenders,166,16,91072.95,5692.059375,135,42700.57,65.3,17.5,15.0,3.0,Enterprise,Annual,USA
CUST_018182,At Risk High Value,50,20,91067.68,4553.384,255,25495.81,68.2,19.3,21.0,5.0,Enterprise,Annual,Other
CUST_007861,Big Spenders,48,15,90671.28,6044.7519999999995,235,168821.55,90.8,30.1,32.0,1.0,Enterprise,Annual,UK
CUST_012855,Big Spenders,53,10,90482.7,9048.27,215,212756.39,78.2,22.7,11.0,5.0,Enterprise,Monthly,Other
CUST_010124,Big Spenders,73,13,90482.05,6960.157692307693,225,69980.25,72.7,18.3,26.0,2.0,Enterprise,Annual,UK
CUST_001597,Big Spenders,79,9,90217.44,10024.16,215,140187.91,68.6,21.4,16.0,5.0,Enterprise,Annual,USA
CUST_008362,Big Spenders,55,10,90198.88,9019.888,215,245868.14,70.8,23.1,37.0,4.0,Enterprise,Multi-Year,UK
CUST_006587,Big Spenders,60,16,89995.46,5624.71625,235,81188.1,65.0,23.5,21.0,0.0,Enterprise,Multi-Year,USA
CUST_003107,Big Spenders,69,15,89905.66,5993.710666666667,225,80995.94,74.9,25.0,19.0,3.0,Enterprise,Multi-Year,Germany
CUST_000015,Big Spenders,95,15,89900.04,5993.335999999999,125,94438.06,82.3,29.7,2.0,6.0,Enterprise,Annual,USA
CUST_005097,Big Spenders,68,8,89452.59,11181.57375,215,385800.73,77.4,29.0,34.0,2.0,Enterprise,Annual,USA
CUST_011482,Big Spenders,64,13,89438.3,6879.869230769231,225,37045.67,52.2,23.1,30.0,3.0,Enterprise,Annual,USA
CUST_004507,Big Spenders,118,15,89317.43000000001,5954.495333333334,135,68213.8,56.0,22.1,28.0,0.0,Enterprise,Multi-Year,USA
CUST_019350,At Risk High Value,62,16,89206.81,5575.425625,245,25587.4,53.1,18.0,31.0,5.0,Enterprise,Annual,USA
CUST_002563,Big Spenders,52,16,89037.81,5564.863125,235,26788.76,56.2,14.4,-8.0,4.0,Enterprise,Monthly,Australia
CUST_007436,Big Spenders,48,16,88978.53,5561.158125,235,43627.42,58.3,24.1,12.0,4.0,Enterprise,Multi-Year,USA
CUST_006801,Big Spenders,53,16,88941.6,5558.85,235,68241.5,82.9,22.3,27.0,1.0,Enterprise,Annual,Australia
CUST_002894,Big Spenders,50,16,87979.97,5498.748125,235,133705.96,73.3,28.2,57.0,0.0,Enterprise,Monthly,UK
CUST_012312,At Risk High Value,111,19,87912.55,4626.976315789474,155,12458.66,38.1,15.3,26.0,3.0,Enterprise,Annual,Other
CUST_001412,Big Spenders,47,13,87309.01,6716.077692307692,215,50456.61,74.7,19.0,11.0,3.0,Enterprise,Annual,UK
CUST_003403,Big Spenders,266,13,87039.76,6695.366153846154,115,27998.46,46.9,14.0,22.0,4.0,Enterprise,Annual,Germany
CUST_008961,At Risk High Value,293,21,87016.53,4143.644285714286,155,14535.49,60.4,17.5,10.0,3.0,Enterprise,Multi-Year,USA
CUST_005942,Big Spenders,142,11,87001.11,7909.191818181818,115,576807.87,100.0,29.0,45.0,4.0,Enterprise,Multi-Year,Germany
CUST_007734,At Risk High Value,51,17,86529.84,5089.990588235294,245,41940.7,53.5,18.1,34.0,4.0,Enterprise,Annual,USA
CUST_008234,Big Spenders,61,15,86493.81,5766.254,235,40035.94,55.5,12.5,44.0,2.0,Enterprise,Multi-Year,USA
CUST_001695,At Risk High Value,56,17,86415.95,5083.291176470588,245,155050.68,89.1,28.7,36.0,1.0,Business,Annual,Other
CUST_006763,At Risk High Value,274,17,86131.24,5066.543529411765,145,14105.21,20.0,1.6,-13.0,2.0,Enterprise,Annual,Australia
CUST_002203,Big Spenders,63,14,85863.23,6133.087857142857,225,37571.73,61.2,16.5,16.0,2.0,Enterprise,Annual,India
CUST_014364,Big Spenders,51,16,85614.27,5350.891875,235,46077.1,66.1,25.5,41.0,0.0,Enterprise,Annual,USA
CUST_000111,Big Spenders,52,16,85328.37,5333.023125,235,39218.67,55.4,17.8,26.0,3.0,Enterprise,Annual,India
CUST_000809,Big Spenders,50,16,85193.36,5324.585,235,19646.16,63.0,11.2,8.0,2.0,Enterprise,Annual,Canada
CUST_006802,Big Spenders,170,11,85136.25,7739.659090909091,115,51705.15,69.6,21.7,-9.0,4.0,Enterprise,Multi-Year,India
CUST_010486,At Risk High Value,51,20,84885.25,4244.2625,255,58886.44,80.4,17.7,46.0,1.0,Enterprise,Multi-Year,Germany
CUST_019168,Big Spenders,73,13,84618.14,6509.087692307692,225,40995.05,65.1,16.6,31.0,3.0,Enterprise,Annual,Canada
CUST_009754,Big Spenders,600,16,84549.06999999999,5284.3168749999995,135,49859.7,70.5,18.9,27.0,3.0,Enterprise,Annual,USA
CUST_016295,Big Spenders,48,12,84401.51000000001,7033.459166666667,215,70442.73,69.1,23.3,26.0,3.0,Business,Annual,USA
CUST_019039,At Risk High Value,52,18,84192.54,4677.363333333333,255,66766.91,76.6,23.9,44.0,1.0,Enterprise,Annual,India
CUST_006087,At Risk High Value,230,22,84138.98,3824.4990909090907,155,18098.45,48.5,9.8,-17.0,3.0,Enterprise,Annual,UK
CUST_002297,At Risk High Value,53,18,83007.97,4611.553888888889,245,83193.32,92.4,28.3,25.0,2.0,Enterprise,Annual,Canada
CUST_019899,Big Spenders,63,9,83003.48,9222.608888888888,215,222779.17,81.3,26.4,30.0,0.0,Enterprise,Annual,USA
CUST_010420,Big Spenders,54,12,82978.34,6914.861666666667,215,51944.51,71.6,26.7,21.0,2.0,Enterprise,Annual,Other
CUST_004503,At Risk High Value,50,20,82705.11,4135.2555,255,56013.52,77.8,19.4,39.0,5.0,Enterprise,Multi-Year,UK
CUST_004985,Big Spenders,58,14,82588.57,5899.183571428572,225,115853.91,83.9,29.7,46.0,5.0,Enterprise,Annual,UK
CUST_007202,Big Spenders,298,16,82286.74,5142.92125,135,15568.77,58.8,16.9,20.0,4.0,Enterprise,Annual,USA
CUST_019766,Big Spenders,67,14,82237.0,5874.071428571428,225,43765.47,78.1,21.7,23.0,2.0,Enterprise,Multi-Year,USA
CUST_000983,Big Spenders,448,15,82149.8,5476.653333333334,125,6669.54,32.0,4.8,-18.0,7.0,Enterprise,Multi-Year,India
CUST_018005,Big Spenders,45,15,82104.22,5473.614666666666,235,66039.66,69.6,15.9,29.0,4.0,Enterprise,Annual,Australia
CUST_009792,At Risk High Value,60,17,82098.62,4829.330588235294,245,85120.85,65.7,21.4,40.0,1.0,Enterprise,Annual,USA
CUST_009510,At Risk High Value,204,19,82022.84,4316.991578947368,155,16942.77,45.9,15.8,5.0,2.0,Enterprise,Monthly,UK
CUST_016822,Big Spenders,50,14,81829.89,5844.992142857142,225,68773.76,76.6,24.2,28.0,5.0,Enterprise,Multi-Year,India
CUST_010426,At Risk High Value,56,18,81648.58,4536.032222222222,245,110016.14,76.7,30.6,47.0,4.0,Business,Multi-Year,USA
CUST_015043,Big Spenders,144,16,81637.78,5102.36125,135,28580.58,74.5,25.2,28.0,2.0,Enterprise,Annual,Other
CUST_018870,Big Spenders,78,10,81591.7,8159.17,215,551747.46,86.6,25.6,57.0,1.0,Enterprise,Annual,Other
CUST_001938,At Risk High Value,131,17,81363.28,4786.075294117647,145,30498.57,63.8,17.8,21.0,0.0,Enterprise,Annual,Other
CUST_018204,Big Spenders,873,11,81350.45,7395.495454545454,115,191838.7,72.9,17.4,13.0,3.0,Enterprise,Annual,USA
CUST_006672,Big Spenders,47,13,81288.98000000001,6252.998461538462,215,61694.79,61.8,22.1,6.0,3.0,Business,Annual,Canada
CUST_010341,At Risk High Value,165,17,80918.31,4759.900588235294,145,13744.63,62.2,15.1,48.0,5.0,Enterprise,Annual,Germany
CUST_004212,Big Spenders,55,11,80611.22,7328.2927272727275,215,126431.39,82.1,27.4,46.0,1.0,Enterprise,Annual,USA
CUST_018144,Big Spenders,68,14,80524.43,5751.745,225,88771.12,77.7,20.9,45.0,2.0,Enterprise,Annual,Australia
CUST_001294,Big Spenders,56,11,80313.41,7301.219090909091,215,10965.23,46.5,19.3,-14.0,4.0,Enterprise,Multi-Year,Germany
CUST_016375,At Risk High Value,45,16,79736.03,4983.501875,245,32513.56,65.6,19.9,39.0,5.0,Enterprise,Annual,USA
CUST_010975,Big Spenders,329,15,79723.51,5314.900666666666,135,7719.97,35.7,8.8,-8.0,7.0,Enterprise,Annual,UK
CUST_010289,At Risk High Value,78,19,79488.29000000001,4183.594210526317,255,63779.14,73.8,19.0,11.0,2.0,Enterprise,Multi-Year,USA
CUST_000612,At Risk High Value,117,18,79414.05,4411.891666666666,145,89621.34,70.8,25.7,49.0,1.0,Business,Annual,Australia
CUST_007459,Big Spenders,79,12,78953.35,6579.445833333334,215,28595.9,59.3,17.5,14.0,4.0,Enterprise,Annual,USA
CUST_012215,Big Spenders,46,10,78707.64,7870.764,215,55592.55,85.3,26.2,16.0,0.0,Enterprise,Monthly,Germany
CUST_002596,Big Spenders,94,6,78566.27,13094.378333333334,115,128489.44,84.3,21.7,9.0,3.0,Enterprise,Annual,USA
CUST_003332,Big Spenders,49,14,78426.62,5601.901428571428,225,49621.24,50.8,11.7,18.0,1.0,Enterprise,Annual,USA
CUST_015951,Big Spenders,51,14,78210.57,5586.469285714286,225,84092.37,78.5,19.6,40.0,3.0,Enterprise,Multi-Year,Germany
CUST_015625,At Risk High Value,447,16,77961.44,4872.59,145,46603.33,70.9,25.8,-7.0,4.0,Business,Annual,UK
CUST_004167,At Risk High Value,51,18,77369.02,4298.278888888889,245,237073.18,100.0,25.9,56.0,0.0,Enterprise,Monthly,USA
CUST_005999,Big Spenders,52,15,77352.24,5156.816000000001,235,17657.69,53.4,16.4,-11.0,4.0,Enterprise,Annual,Canada
CUST_011301,Big Spenders,47,15,76625.96,5108.397333333333,235,28190.02,73.5,24.5,6.0,3.0,Enterprise,Multi-Year,USA
CUST_004539,Big Spenders,52,16,76397.3,4774.83125,235,46090.74,73.4,23.3,17.0,6.0,Enterprise,Monthly,Australia
CUST_016257,Big Spenders,74,12,76303.64,6358.636666666666,215,27698.97,51.2,17.8,0.0,4.0,Enterprise,Annual,USA
CUST_011711,Big Spenders,75,10,76053.25,7605.325,215,38854.71,71.3,19.3,35.0,2.0,Enterprise,Annual,USA
CUST_000232,Big Spenders,72,13,75959.62,5843.047692307692,215,51105.81,63.1,15.3,37.0,1.0,Enterprise,Monthly,Germany
CUST_019369,At Risk High Value,425,17,75795.14,4458.5376470588235,145,6059.78,40.6,11.7,-13.0,2.0,Enterprise,Multi-Year,Germany
CUST_006142,At Risk High Value,48,17,75744.61,4455.565294117647,245,36515.72,56.6,22.5,13.0,3.0,Enterprise,Annual,Canada
CUST_018218,Big Spenders,55,12,75730.63,6310.885833333334,215,36859.0,68.1,21.5,19.0,4.0,Enterprise,Annual,Other
CUST_019568,Big Spenders,83,11,75717.54000000001,6883.412727272728,215,23413.23,67.4,18.6,15.0,4.0,Business,Monthly,USA
CUST_011927,Big Spenders,65,16,75621.05,4726.315625,235,307089.79,98.8,27.0,66.0,2.0,Business,Annual,Germany
CUST_018760,Big Spenders,68,15,75256.59,5017.106,235,16584.87,45.0,13.9,29.0,4.0,Enterprise,Multi-Year,USA
CUST_002316,Big Spenders,50,13,75248.15,5788.319230769231,215,112845.57,76.4,30.1,46.0,3.0,Enterprise,Annual,Germany
CUST_007016,Big Spenders,50,14,75018.29,5358.449285714285,225,13666.9,57.5,16.7,-2.0,7.0,Enterprise,Annual,USA
CUST_016528,Big Spenders,63,14,74355.33,5311.095,225,11339.62,43.1,6.8,-18.0,8.0,Enterprise,Annual,Germany
CUST_007795,Big Spenders,68,16,74291.28,4643.205,235,20327.88,39.6,8.0,-6.0,3.0,Enterprise,Annual,UK
CUST_002449,Big Spenders,240,12,74041.51,6170.125833333333,115,17181.87,71.5,14.3,-21.0,4.0,Enterprise,Monthly,Australia
CUST_016007,Big Spenders,79,13,73926.41,5686.6469230769235,225,38521.02,68.3,20.0,-2.0,9.0,Enterprise,Annual,USA
CUST_002565,Big Spenders,53,12,73865.12,6155.426666666666,215,70027.5,82.7,26.1,29.0,6.0,Enterprise,Multi-Year,USA
CUST_017148,Big Spenders,154,13,73735.08,5671.929230769231,125,21577.83,65.1,17.9,-19.0,6.0,Enterprise,Annual,USA
CUST_005404,Big Spenders,161,15,73505.07,4900.338000000001,135,47277.12,68.4,17.9,14.0,3.0,Enterprise,Monthly,Other
CUST_002756,Big Spenders,126,10,73455.51,7345.5509999999995,115,35921.36,53.5,14.1,21.0,1.0,Enterprise,Annual,Australia
CUST_007901,Big Spenders,49,13,73419.48,5647.652307692308,225,73205.5,70.2,20.8,21.0,4.0,Enterprise,Annual,Other
CUST_008827,Big Spenders,56,9,72947.03,8105.225555555556,215,354925.08,93.0,29.9,64.0,2.0,Enterprise,Multi-Year,USA
CUST_008737,Big Spenders,825,16,72620.81,4538.800625,135,14936.31,56.0,14.7,-18.0,5.0,Enterprise,Monthly,USA
CUST_015004,Big Spenders,45,15,72550.34,4836.689333333333,235,37689.66,78.4,26.2,7.0,3.0,Enterprise,Annual,India
CUST_012058,Big Spenders,53,11,71976.05,6543.277272727273,215,87752.89,85.2,27.7,41.0,0.0,Enterprise,Multi-Year,Other
CUST_006188,Big Spenders,56,14,71950.76000000001,5139.340000000001,225,39225.49,72.3,21.4,20.0,4.0,Enterprise,Annual,UK
CUST_011274,Big Spenders,49,15,71644.26,4776.284,235,6004.99,38.1,7.5,-21.0,4.0,Enterprise,Multi-Year,USA
CUST_014667,Big Spenders,206,15,71082.86,4738.857333333333,135,11848.3,61.5,20.1,-9.0,4.0,Enterprise,Annual,Canada
CUST_010817,Big Spenders,143,9,71075.83,7897.314444444444,115,13213.1,38.6,13.4,7.0,2.0,Enterprise,Annual,UK
CUST_012551,Big Spenders,130,13,70873.20999999999,5451.785384615384,125,29836.59,60.7,19.3,-1.0,1.0,Enterprise,Annual,USA
CUST_001751,At Risk High Value,505,21,70814.71,3372.129047619048,155,33406.28,69.0,31.0,15.0,4.0,Enterprise,Monthly,Other
CUST_011790,Big Spenders,51,13,70771.53,5443.963846153846,225,35278.73,61.8,18.4,42.0,1.0,Enterprise,Annual,UK
CUST_011835,Big Spenders,62,14,70721.4,5051.528571428571,225,86603.46,89.4,29.3,36.0,3.0,Enterprise,Annual,Canada
CUST_013163,Big Spenders,71,12,70626.21,5885.517500000001,215,13500.11,54.9,21.9,0.0,3.0,Enterprise,Annual,India
CUST_002151,Big Spenders,50,15,70593.82,4706.254666666667,225,65596.19,81.0,31.0,27.0,3.0,Enterprise,Multi-Year,Germany
CUST_009379,At Risk High Value,326,19,70314.04,3700.7389473684207,155,7191.82,42.1,15.2,-7.0,0.0,Enterprise,Multi-Year,Australia
CUST_015073,Big Spenders,70,14,70123.56,5008.825714285714,225,57223.09,70.6,19.6,30.0,2.0,Enterprise,Annual,USA
CUST_008913,Big Spenders,61,11,70085.59,6371.417272727273,215,40306.49,63.2,22.3,6.0,2.0,Enterprise,Annual,USA
CUST_014825,Big Spenders,52,15,69891.98999999999,4659.465999999999,235,153014.87,87.6,31.0,28.0,2.0,Business,Multi-Year,USA
CUST_017726,At Risk High Value,639,17,69807.99,4106.352352941177,145,18964.8,44.8,12.4,-31.0,4.0,Enterprise,Annual,UK
CUST_010382,At Risk High Value,459,21,69788.3,3323.252380952381,155,10435.4,49.6,18.8,-28.0,5.0,Enterprise,Multi-Year,India
CUST_002827,Big Spenders,51,16,69299.45,4331.215625,235,46002.04,86.6,23.1,30.0,5.0,Enterprise,Annual,USA
CUST_008320,Big Spenders,46,15,69065.85,4604.39,235,19814.24,66.0,15.9,-8.0,4.0,Enterprise,Annual,USA
CUST_017865,Big Spenders,143,12,69002.16,5750.18,115,36109.49,60.9,20.2,36.0,0.0,Enterprise,Multi-Year,India
CUST_018537,At Risk High Value,58,18,68715.36,3817.52,255,4941.89,59.3,12.5,13.0,5.0,Enterprise,Annual,Canada
CUST_017631,Big Spenders,183,13,68642.91,5280.223846153846,125,13709.29,63.4,19.2,-31.0,3.0,Enterprise,Annual,USA
CUST_001821,Big Spenders,55,14,68609.94,4900.71,225,36535.22,67.9,17.4,15.0,1.0,Enterprise,Annual,Germany
CUST_002330,Big Spenders,151,13,68606.72,5277.4400000000005,115,23856.64,55.8,14.8,34.0,3.0,Enterprise,Annual,India
CUST_008867,At Risk High Value,106,18,68381.07,3798.9483333333337,145,17685.2,67.5,16.0,-0.0,10.0,Business,Multi-Year,USA
CUST_016838,Big Spenders,78,10,68110.32,6811.032000000001,215,348467.49,86.4,27.6,30.0,0.0,Enterprise,Multi-Year,USA
CUST_012287,Big Spenders,307,16,68036.04,4252.2525,135,37913.44,64.6,18.9,20.0,0.0,Enterprise,Annual,USA
CUST_006620,At Risk High Value,51,17,67903.03,3994.295882352941,245,44746.76,78.5,24.6,32.0,4.0,Enterprise,Annual,Australia
CUST_002250,At Risk High Value,49,17,67875.13,3992.654705882353,245,93108.18,75.9,29.9,37.0,5.0,Business,Annual,Canada
CUST_013549,Big Spenders,584,16,67802.16,4237.635,135,18564.39,47.6,14.8,-5.0,5.0,Enterprise,Multi-Year,Germany
CUST_002143,Big Spenders,109,10,67781.1,6778.110000000001,115,92665.42,84.9,29.3,46.0,0.0,Enterprise,Monthly,USA
CUST_007753,At Risk High Value,56,17,67529.42,3972.3188235294115,245,23705.8,67.9,16.9,-4.0,3.0,Business,Annual,USA
CUST_001286,Big Spenders,67,16,67384.9,4211.55625,235,12402.26,67.1,13.6,-14.0,6.0,Enterprise,Multi-Year,Canada
CUST_006547,Big Spenders,375,11,66875.64,6079.603636363637,115,11556.49,53.6,10.3,-17.0,2.0,Enterprise,Multi-Year,Canada
CUST_016612,Big Spenders,77,15,66863.16,4457.544,235,54089.97,70.1,22.7,32.0,0.0,Enterprise,Multi-Year,UK
CUST_007791,Big Spenders,52,12,66833.6,5569.466666666667,215,33058.35,59.0,13.7,30.0,6.0,Enterprise,Annual,USA
CUST_001283,Big Spenders,696,16,66408.14,4150.50875,135,90172.53,73.8,18.4,14.0,3.0,Enterprise,Monthly,UK
CUST_010882,At Risk High Value,166,17,66042.15,3884.832352941176,145,3519.39,35.4,14.2,-27.0,1.0,Enterprise,Monthly,USA
CUST_008624,Big Spenders,84,12,66006.98,5500.581666666666,215,28549.04,53.5,23.3,7.0,5.0,Enterprise,Multi-Year,USA
CUST_000794,Big Spenders,57,16,65849.03,4115.564375,235,15324.84,47.7,22.3,13.0,3.0,Enterprise,Annual,USA
CUST_002877,At Risk High Value,381,17,65681.95,3863.6441176470585,145,19600.99,68.6,22.5,5.0,4.0,Enterprise,Annual,India
CUST_018224,Big Spenders,57,13,65475.69,5036.591538461538,225,22241.8,56.0,18.7,20.0,3.0,Enterprise,Annual,USA
CUST_007089,Big Spenders,88,8,65430.72,8178.84,115,53372.08,50.3,18.3,4.0,1.0,Enterprise,Multi-Year,India
CUST_009661,Big Spenders,45,11,65418.13,5947.102727272727,215,55206.83,85.4,19.8,15.0,4.0,Enterprise,Multi-Year,USA
CUST_018256,Big Spenders,57,13,65415.81,5031.985384615385,225,34495.75,60.3,23.6,69.0,4.0,Enterprise,Multi-Year,USA
CUST_002997,Big Spenders,174,12,65178.29,5431.524166666667,115,28777.47,60.3,18.8,5.0,4.0,Enterprise,Monthly,Germany
CUST_019850,Big Spenders,50,10,64592.89,6459.289,215,56532.63,62.2,21.6,37.0,2.0,Enterprise,Annual,USA
CUST_003355,At Risk High Value,45,19,64572.3,3398.542105263158,255,9932.0,48.1,8.4,27.0,3.0,Enterprise,Annual,India
CUST_017034,Big Spenders,94,14,64547.21,4610.515,125,29748.46,61.8,15.6,2.0,2.0,Enterprise,Monthly,USA
CUST_010154,Big Spenders,63,12,64445.3,5370.441666666667,215,33449.74,78.8,15.9,39.0,3.0,Enterprise,Annual,Germany
CUST_009967,Big Spenders,53,15,64022.99,4268.199333333333,235,55426.55,66.2,21.8,23.0,1.0,Enterprise,Annual,Germany
CUST_006658,Big Spenders,52,14,63972.31,4569.450714285714,225,14037.1,43.5,15.9,-5.0,1.0,Enterprise,Multi-Year,USA
CUST_012942,Big Spenders,80,13,63656.69,4896.668461538462,225,22416.44,61.2,15.9,-3.0,7.0,Enterprise,Annual,USA
CUST_016932,Big Spenders,58,12,63452.86,5287.738333333334,215,71490.48,72.9,24.9,11.0,2.0,Enterprise,Annual,USA
