customer_id,last_completed_transaction_date,recency,frequency,monetary,average_order_value,country,region,industry,company_size,subscription_plan,contract_type,monthly_recurring_revenue,customer_lifetime_value,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_acquisition_cost,recency_score,frequency_score,monetary_score,rfm_score,rfm_total_score,rfm_segment
CUST_012976,2024-11-08,54,17,6654.2,391.4235294117647,Other,MEA,Manufacturing,Startup,Business,Monthly,243.7,749.21,1.0,50.0,21.2,16.0,0.7,29,56.73,2,4,4,244,10,At Risk High Value
CUST_012977,2024-11-04,58,18,62396.18,3466.4544444444446,USA,North America,Education,Enterprise,Business,Annual,2546.51,132718.11,2.0,70.2,20.9,46.0,11.4,31,9658.65,2,5,5,255,12,At Risk High Value
CUST_012978,2024-10-06,87,9,26368.49,2929.8322222222223,Australia,APAC,Manufacturing,Small Business,Enterprise,Monthly,1689.05,8058.0,6.0,46.1,14.6,24.0,2.2,24,910.93,1,1,5,115,7,Big Spenders
CUST_012979,2024-12-15,17,12,3714.09,309.5075,USA,North America,Finance,Small Business,Professional,Monthly,155.08,232.62,5.0,14.4,8.1,-18.0,2.5,7,431.14,4,1,3,413,8,New or Promising
CUST_012980,2024-11-25,37,17,3522.51,207.2064705882353,USA,North America,Healthcare,Small Business,Professional,Annual,149.07,643.62,7.0,76.3,22.8,-11.0,8.9,23,551.51,3,4,3,343,10,Steady Customers
CUST_012981,2024-08-28,126,17,5909.9400000000005,347.64352941176475,UK,Europe,Finance,Startup,Business,Monthly,216.35,587.32,3.0,57.2,10.1,22.0,2.0,12,101.25,1,4,3,143,8,Needs Attention
CUST_012982,2024-11-11,51,17,7653.71,450.2182352941177,India,APAC,Technology,Mid-Market,Professional,Multi-Year,340.6,1402.95,7.0,43.9,9.5,4.0,13.5,28,1684.46,2,4,4,244,10,At Risk High Value
CUST_012983,2024-12-21,11,12,2516.86,209.73833333333334,USA,North America,Retail,Startup,Professional,Annual,110.01,187.31,0.0,59.5,17.6,5.0,10.1,2,107.15,5,1,2,512,8,New or Promising
CUST_012984,2024-11-21,41,14,4036.67,288.3335714285714,Other,LATAM,Technology,Small Business,Professional,Annual,166.3,681.18,4.0,58.1,18.2,16.0,6.2,17,338.19,3,2,3,323,8,Regular Customers
CUST_012985,2024-12-04,28,20,5191.35,259.5675,Germany,Europe,Technology,Small Business,Professional,Multi-Year,148.62,604.25,3.0,55.6,21.2,16.0,13.4,3,441.97,4,5,3,453,12,Potential Loyalists
CUST_012986,2024-11-26,36,16,5173.88,323.3675,USA,North America,Retail,Small Business,Professional,Multi-Year,178.06,492.87,0.0,44.8,10.6,15.0,15.3,2,457.34,3,3,3,333,9,Regular Customers
CUST_012987,2024-06-22,193,9,799.83,88.87,USA,North America,Technology,Small Business,Basic,Annual,64.46,165.35,3.0,54.2,11.7,-0.0,7.4,34,110.8,1,1,1,111,3,Low Value Dormant
CUST_012988,2024-11-30,32,14,845.0600000000001,60.361428571428576,UK,Europe,Retail,Startup,Basic,Monthly,33.15,84.78,2.0,43.3,13.1,-18.0,0.0,14,209.27,3,2,1,321,6,Regular Customers
CUST_012989,2024-04-05,271,8,1102.57,137.82125,India,APAC,Manufacturing,Startup,Professional,Monthly,100.24,164.33,3.0,49.8,23.1,-6.0,0.0,32,240.06,1,1,2,112,4,Low Value Dormant
CUST_012990,2024-12-26,6,16,4595.21,287.200625,USA,North America,Education,Small Business,Professional,Annual,131.03,274.58,7.0,56.0,12.5,-26.0,1.3,3,212.74,5,3,3,533,11,Potential Loyalists
CUST_012991,2024-12-08,24,17,33931.52,1995.9717647058822,UK,Europe,Technology,Mid-Market,Business,Monthly,1096.64,6703.21,1.0,31.3,7.3,30.0,2.2,12,3077.89,4,4,5,445,13,Champions
CUST_012992,2024-02-27,309,17,1168.78,68.75176470588235,USA,North America,Technology,Small Business,Basic,Annual,49.1,158.6,8.0,47.8,12.7,-25.0,6.0,29,179.74,1,4,2,142,7,Needs Attention
CUST_012993,2024-11-16,46,18,2517.79,139.87722222222223,USA,North America,Education,Startup,Professional,Monthly,87.87,360.27,3.0,47.5,18.9,34.0,1.6,27,43.18,2,5,2,252,9,Needs Attention
CUST_012994,2024-08-19,135,15,862.11,57.474000000000004,Australia,APAC,Healthcare,Startup,Basic,Monthly,34.88,94.2,3.0,25.4,3.2,19.0,2.5,16,124.79,1,3,1,131,5,Needs Attention
CUST_012995,2024-12-28,4,19,15004.54,789.7126315789474,USA,North America,Real Estate,Small Business,Business,Multi-Year,383.41,2622.87,1.0,74.1,22.3,7.0,9.7,2,148.0,5,5,4,554,14,Champions
CUST_012996,2024-12-19,13,20,14617.75,730.8875,USA,North America,Technology,Small Business,Business,Monthly,337.58,850.33,2.0,35.2,15.5,-9.0,0.0,8,219.45,5,5,4,554,14,Champions
CUST_012997,2024-12-21,11,13,2989.25,229.94230769230768,USA,North America,Retail,Startup,Professional,Monthly,109.84,362.25,2.0,29.0,9.2,11.0,0.4,3,191.04,5,2,3,523,10,New or Promising
CUST_012998,2024-11-28,34,14,1215.81,86.84357142857142,USA,North America,Technology,Small Business,Basic,Monthly,51.03,109.04,5.0,22.4,5.5,-8.0,0.0,17,223.49,3,2,2,322,7,Regular Customers
CUST_012999,2024-10-31,62,12,3638.3,303.19166666666666,Germany,Europe,Finance,Startup,Business,Monthly,211.06,1534.42,2.0,67.9,19.0,49.0,0.4,31,107.29,2,1,3,213,6,Needs Attention
CUST_013000,2024-12-25,7,18,62925.29,3495.8494444444445,Canada,North America,Real Estate,Small Business,Enterprise,Annual,1510.53,8577.65,4.0,67.2,26.6,12.0,4.6,1,116.74,5,5,5,555,15,Champions
CUST_013001,2022-04-20,987,14,1418.78,101.34142857142857,Australia,APAC,Retail,Startup,Professional,Monthly,95.66,339.63,7.0,49.9,16.5,11.0,1.3,33,38.21,1,2,2,122,5,Low Value Dormant
CUST_013002,2024-12-15,17,16,227149.13999999998,14196.821249999999,USA,North America,Manufacturing,Enterprise,Enterprise,Multi-Year,7084.98,126584.98,3.0,83.0,25.3,40.0,19.6,2,4367.95,4,3,5,435,12,Big Spenders
CUST_013003,2023-08-30,490,14,1792.35,128.025,USA,North America,Healthcare,Startup,Professional,Monthly,85.93,135.88,9.0,16.7,1.8,-13.0,1.8,17,316.59,1,2,2,122,5,Low Value Dormant
CUST_013004,2024-10-18,75,13,2803.9300000000003,215.6869230769231,Germany,Europe,Real Estate,Small Business,Professional,Monthly,148.33,1520.38,4.0,79.7,23.5,13.0,1.6,33,360.22,2,2,3,223,7,Needs Attention
CUST_013005,2024-11-24,38,11,26241.38,2385.58,USA,North America,Retail,Enterprise,Business,Multi-Year,1534.0,31140.2,3.0,85.6,23.5,42.0,18.8,8,3872.84,3,1,5,315,9,Big Spenders
CUST_013006,2024-12-22,10,14,1245.86,88.99,USA,North America,Technology,Startup,Basic,Monthly,40.13,67.37,4.0,38.0,5.0,19.0,2.8,1,71.64,5,2,2,522,9,New or Promising
CUST_013007,2024-12-30,2,14,1987.1,141.93571428571428,USA,North America,Technology,Small Business,Basic,Annual,65.98,116.0,4.0,38.4,2.1,25.0,7.7,1,339.45,5,2,2,522,9,New or Promising
CUST_013008,2024-01-28,339,17,2393.17,140.77470588235295,USA,North America,Technology,Startup,Professional,Monthly,91.76,703.49,3.0,78.8,27.0,2.0,3.4,24,86.49,1,4,2,142,7,Needs Attention
CUST_013009,2024-10-14,79,9,1210.31,134.4788888888889,Canada,North America,Technology,Startup,Professional,Annual,93.52,251.3,3.0,55.1,11.6,11.0,8.1,23,379.3,2,1,2,212,5,Low Value Dormant
CUST_013010,2024-04-10,266,11,2319.58,210.8709090909091,USA,North America,Real Estate,Small Business,Professional,Annual,156.65,350.5,3.0,38.4,11.1,14.0,10.5,11,122.92,1,1,2,112,4,Low Value Dormant
CUST_013011,2024-12-12,20,16,71141.26,4446.32875,UK,Europe,Healthcare,Enterprise,Business,Monthly,1863.25,97510.08,1.0,100.0,27.3,50.0,5.8,9,3849.58,4,3,5,435,12,Big Spenders
CUST_013012,2024-11-20,42,18,1830.26,101.68111111111111,Canada,North America,Healthcare,Small Business,Basic,Annual,53.99,497.14,2.0,56.0,20.4,23.0,7.0,7,464.49,3,5,2,352,10,Steady Customers
CUST_013013,2024-11-11,51,14,1227.8,87.7,India,APAC,Finance,Small Business,Basic,Annual,42.5,125.45,3.0,52.0,9.7,19.0,8.2,23,487.19,2,2,2,222,6,Low Value Dormant
CUST_013014,2024-12-08,24,13,962.27,74.02076923076923,USA,North America,Finance,Small Business,Basic,Multi-Year,35.03,61.16,3.0,44.9,10.8,-1.0,11.3,1,985.42,4,2,1,421,7,New or Promising
CUST_013015,2024-12-13,19,13,8530.8,656.2153846153846,USA,North America,Healthcare,Small Business,Business,Annual,394.79,2122.0,4.0,67.0,22.3,3.0,9.7,9,873.38,4,2,4,424,10,Steady Customers
CUST_013016,2024-12-23,9,22,18662.45,848.2931818181819,USA,North America,Technology,Small Business,Business,Monthly,387.74,1104.67,5.0,55.9,18.6,-13.0,0.0,4,454.13,5,5,4,554,14,Champions
CUST_013017,2024-12-10,22,16,1185.33,74.083125,UK,Europe,Technology,Startup,Basic,Monthly,39.64,241.47,4.0,51.9,16.4,-8.0,0.1,12,179.37,4,3,2,432,9,Potential Loyalists
CUST_013018,2024-12-03,29,16,725.3000000000001,45.331250000000004,USA,North America,Retail,Startup,Basic,Monthly,26.13,60.33,8.0,47.7,16.9,16.0,2.8,15,71.29,3,3,1,331,7,Regular Customers
CUST_013019,2024-12-30,2,16,5384.65,336.540625,USA,North America,Finance,Small Business,Professional,Monthly,143.43,752.42,6.0,78.1,25.9,-16.0,4.0,1,379.63,5,3,3,533,11,Potential Loyalists
CUST_013020,2024-12-11,21,18,9561.0,531.1666666666666,USA,North America,Real Estate,Mid-Market,Professional,Multi-Year,335.74,4728.34,6.0,77.8,24.5,31.0,15.5,11,1397.44,4,5,4,454,13,Champions
CUST_013021,2024-10-30,63,20,968.63,48.4315,Germany,Europe,Finance,Startup,Basic,Annual,26.47,57.99,2.0,37.9,10.3,28.0,8.2,3,238.79,2,5,1,251,8,Needs Attention
CUST_013022,2024-12-08,24,12,1123.6,93.63333333333333,USA,North America,Retail,Small Business,Basic,Monthly,41.94,132.34,4.0,65.3,20.1,-18.0,0.6,2,227.36,4,1,2,412,7,New or Promising
CUST_013023,2024-08-28,126,17,6459.94,379.9964705882353,India,APAC,Real Estate,Startup,Business,Monthly,211.54,377.75,6.0,29.6,5.2,-17.0,0.0,8,58.49,1,4,3,143,8,Needs Attention
CUST_013024,2024-12-10,22,19,3236.85,170.36052631578946,USA,North America,Retail,Startup,Professional,Monthly,93.42,132.56,6.0,26.7,9.6,-53.0,1.1,11,118.51,4,5,3,453,12,Potential Loyalists
CUST_013025,2024-11-05,57,19,3794.41,199.7057894736842,Canada,North America,Retail,Small Business,Professional,Monthly,128.34,697.5,2.0,74.8,15.2,29.0,0.0,34,138.77,2,5,3,253,10,Needs Attention
CUST_013026,2024-11-03,59,16,117772.81,7360.800625,Other,LATAM,Finance,Mid-Market,Enterprise,Annual,5425.13,170798.06,4.0,85.1,27.6,45.0,8.7,31,2821.06,2,3,5,235,10,Big Spenders
CUST_013027,2024-11-17,45,16,3555.05,222.190625,Other,LATAM,Manufacturing,Small Business,Professional,Annual,145.04,1021.87,3.0,55.4,20.6,12.0,7.0,23,336.38,2,3,3,233,8,Needs Attention
CUST_013028,2024-11-12,50,15,1013.33,67.55533333333334,UK,Europe,Finance,Startup,Basic,Annual,45.38,131.36,3.0,70.8,22.4,-4.0,9.4,23,146.41,2,3,1,231,6,Needs Attention
CUST_013029,2024-11-08,54,12,122451.17,10204.264166666666,USA,North America,Retail,Enterprise,Enterprise,Annual,7410.72,92851.96,1.0,74.1,17.8,8.0,14.8,21,10900.43,2,1,5,215,8,Big Spenders
CUST_013030,2024-11-21,41,15,769.25,51.28333333333333,India,APAC,Finance,Startup,Basic,Monthly,21.37,65.51,2.0,57.5,16.2,3.0,1.6,19,135.13,3,3,1,331,7,Regular Customers
CUST_013031,2024-11-27,35,15,9064.94,604.3293333333334,USA,North America,Retail,Mid-Market,Professional,Annual,391.89,3546.8,3.0,62.2,18.9,42.0,10.4,17,1440.16,3,3,4,334,10,Steady Customers
CUST_013032,2024-10-24,69,20,4860.67,243.0335,India,APAC,Education,Small Business,Professional,Monthly,133.1,769.97,5.0,72.7,19.3,43.0,0.5,15,376.42,2,5,3,253,10,Needs Attention
CUST_013033,2024-11-17,45,19,1268.3,66.75263157894737,Australia,APAC,Finance,Small Business,Basic,Monthly,42.01,236.01,6.0,69.0,15.2,7.0,0.0,27,969.48,2,5,2,252,9,Needs Attention
CUST_013034,2024-10-29,64,14,32414.67,2315.3335714285713,Other,MEA,Healthcare,Enterprise,Business,Annual,1625.73,45317.22,3.0,74.8,20.4,8.0,10.8,31,9179.11,2,2,5,225,9,Big Spenders
CUST_013035,2024-12-19,13,17,28709.5,1688.7941176470588,Australia,APAC,Retail,Mid-Market,Business,Monthly,905.06,11452.03,4.0,74.7,25.9,12.0,5.1,8,807.36,5,4,5,545,14,Champions
CUST_013036,2024-07-31,154,17,994.06,58.47411764705882,Other,MEA,Other,Startup,Basic,Monthly,37.14,70.36,5.0,33.7,20.5,-21.0,1.3,12,159.21,1,4,1,141,6,Needs Attention
CUST_013037,2024-08-28,126,18,2589.53,143.86277777777778,UK,Europe,Manufacturing,Startup,Professional,Annual,92.28,110.15,5.0,31.0,0.0,-18.0,6.3,14,187.91,1,5,2,152,8,Needs Attention
CUST_013038,2024-05-17,229,12,2712.51,226.04250000000002,USA,North America,Healthcare,Small Business,Professional,Annual,145.84,815.5,1.0,51.0,10.0,21.0,5.5,9,338.08,1,1,2,112,4,Low Value Dormant
CUST_013039,2024-12-22,10,18,3267.66,181.53666666666666,USA,North America,Other,Startup,Professional,Monthly,84.79,367.06,5.0,53.6,15.4,25.0,0.0,4,108.18,5,5,3,553,13,Potential Loyalists
CUST_013040,2024-11-29,33,14,241193.38,17228.09857142857,USA,North America,Healthcare,Enterprise,Enterprise,Annual,10697.13,509521.19,0.0,86.1,22.3,48.0,9.5,15,22157.87,3,2,5,325,10,Big Spenders
CUST_013041,2024-12-08,24,14,2170.19,155.01357142857142,USA,North America,Other,Startup,Professional,Monthly,86.09,192.93,4.0,41.9,12.8,9.0,0.5,9,103.36,4,2,2,422,8,New or Promising
CUST_013042,2024-12-19,13,13,3526.31,271.25461538461536,India,APAC,Technology,Small Business,Professional,Annual,125.96,688.21,4.0,59.4,24.3,36.0,2.2,2,181.23,5,2,3,523,10,New or Promising
CUST_013043,2024-09-23,100,12,17714.73,1476.2275,Canada,North America,Other,Mid-Market,Business,Annual,916.63,3795.1,4.0,64.4,21.8,7.0,8.5,4,966.47,1,1,4,114,6,Needs Attention
CUST_013044,2024-11-26,36,13,2297.58,176.73692307692306,Australia,APAC,Technology,Mid-Market,Basic,Multi-Year,120.38,317.4,6.0,41.5,9.8,-18.0,18.0,15,2842.79,3,2,2,322,7,Regular Customers
CUST_013045,2024-11-14,48,11,3613.63,328.51181818181817,USA,North America,Manufacturing,Small Business,Professional,Annual,135.72,644.15,5.0,54.8,16.0,-16.0,6.5,9,223.74,2,1,3,213,6,Needs Attention
CUST_013046,2024-11-09,53,13,15617.26,1201.3276923076924,Other,LATAM,Manufacturing,Mid-Market,Business,Monthly,643.49,12200.57,3.0,66.1,18.2,34.0,5.2,24,918.9,2,2,4,224,8,Needs Attention
CUST_013047,2024-12-11,21,18,964.17,53.565,USA,North America,Manufacturing,Startup,Basic,Monthly,27.85,93.14,2.0,49.5,12.8,8.0,0.0,11,84.89,4,5,1,451,10,Potential Loyalists
CUST_013048,2024-12-24,8,9,8112.95,901.4388888888889,USA,North America,Education,Mid-Market,Professional,Monthly,402.22,1631.04,3.0,56.1,16.1,-1.0,4.3,1,1318.79,5,1,4,514,10,Steady Customers
CUST_013049,2024-12-03,29,12,617.49,51.4575,Germany,Europe,Finance,Startup,Basic,Monthly,26.74,131.72,5.0,46.5,14.3,-4.0,0.0,12,243.31,3,1,1,311,5,Regular Customers
CUST_013050,2024-12-29,3,16,70058.08,4378.63,Germany,Europe,Technology,Enterprise,Business,Monthly,1998.24,133168.42,0.0,100.0,31.0,38.0,6.7,2,8265.17,5,3,5,535,13,Big Spenders
CUST_013051,2024-11-27,35,13,775.94,59.68769230769231,USA,North America,Healthcare,Startup,Basic,Monthly,34.37,248.93,2.0,66.8,20.7,82.0,1.5,16,228.34,3,2,1,321,6,Regular Customers
CUST_013052,2024-12-28,4,11,2570.55,233.68636363636367,UK,Europe,Manufacturing,Startup,Professional,Annual,102.35,162.83,3.0,51.0,13.4,-13.0,5.5,1,308.79,5,1,2,512,8,New or Promising
CUST_013053,2024-03-31,276,14,2873.25,205.23214285714286,USA,North America,Manufacturing,Small Business,Professional,Annual,140.59,295.81,9.0,60.8,16.5,-16.0,7.0,11,689.01,1,2,3,123,6,Needs Attention
CUST_013054,2024-11-02,60,16,6489.54,405.59625,USA,North America,Technology,Mid-Market,Professional,Multi-Year,328.37,2239.86,4.0,64.3,12.2,16.0,16.1,31,833.08,2,3,3,233,8,Needs Attention
CUST_013055,2024-11-22,40,9,3936.8599999999997,437.4288888888889,Germany,Europe,Healthcare,Mid-Market,Professional,Annual,271.47,1953.69,3.0,69.2,17.5,31.0,12.2,10,2560.95,3,1,3,313,7,Regular Customers
CUST_013056,2024-11-19,43,15,826.25,55.083333333333336,Germany,Europe,Finance,Startup,Basic,Monthly,30.48,56.65,3.0,24.6,0.0,-3.0,0.0,20,215.13,3,3,1,331,7,Regular Customers
CUST_013057,2024-10-31,62,15,640.18,42.678666666666665,UK,Europe,Manufacturing,Startup,Basic,Monthly,27.59,63.78,4.0,39.9,14.0,21.0,0.6,31,174.26,2,3,1,231,6,Needs Attention
CUST_013058,2024-10-29,64,15,4571.43,304.762,UK,Europe,Real Estate,Startup,Professional,Monthly,124.22,172.29,3.0,27.5,8.0,-8.0,0.0,5,46.42,2,3,3,233,8,Needs Attention
CUST_013059,2024-11-27,35,16,4330.34,270.64625,USA,North America,Technology,Small Business,Professional,Annual,167.04,350.13,7.0,40.2,5.0,-19.0,8.4,20,157.23,3,3,3,333,9,Regular Customers
CUST_013060,2024-12-07,25,16,1777.6100000000001,111.10062500000001,Canada,North America,Real Estate,Small Business,Basic,Annual,60.21,199.58,2.0,32.5,16.9,21.0,10.5,5,415.3,4,3,2,432,9,Potential Loyalists
CUST_013061,2023-11-19,409,12,707.26,58.93833333333333,India,APAC,Real Estate,Small Business,Basic,Annual,41.42,65.19,6.0,33.5,9.7,-26.0,8.4,19,332.92,1,1,1,111,3,Low Value Dormant
CUST_013062,2024-10-10,83,12,2675.88,222.99,Australia,APAC,Technology,Small Business,Professional,Annual,159.69,754.68,2.0,61.3,18.6,13.0,6.9,23,847.58,2,1,2,212,5,Low Value Dormant
CUST_013063,2024-12-25,7,13,11740.31,903.1007692307692,UK,Europe,Retail,Small Business,Business,Monthly,402.35,1161.68,4.0,50.6,14.3,34.0,2.7,1,666.66,5,2,4,524,11,Steady Customers
CUST_013064,2024-12-03,29,20,217326.07,10866.3035,USA,North America,Retail,Enterprise,Enterprise,Annual,7494.89,122039.44,2.0,88.0,21.2,18.0,13.7,17,5175.2,3,5,5,355,13,Loyal High Value
CUST_013065,2024-12-07,25,12,1851.26,154.27166666666668,Other,LATAM,Retail,Startup,Professional,Monthly,83.3,192.26,3.0,43.2,15.1,31.0,2.6,10,56.14,4,1,2,412,7,New or Promising
CUST_013066,2024-04-02,274,18,2913.8,161.8777777777778,USA,North America,Retail,Small Business,Professional,Annual,103.75,307.95,3.0,42.5,13.5,28.0,6.8,10,188.68,1,5,3,153,9,Needs Attention
CUST_013067,2024-12-15,17,19,6140.64,323.19157894736844,USA,North America,Retail,Small Business,Professional,Monthly,185.13,768.76,4.0,56.8,12.9,17.0,2.0,11,274.14,4,5,3,453,12,Potential Loyalists
CUST_013068,2024-12-23,9,15,664.38,44.292,UK,Europe,Healthcare,Startup,Basic,Annual,21.69,48.17,3.0,33.2,11.6,-14.0,5.4,2,330.13,5,3,1,531,9,Potential Loyalists
CUST_013069,2024-12-16,16,16,11294.67,705.916875,UK,Europe,Technology,Small Business,Business,Annual,406.04,1874.65,2.0,61.0,19.6,14.0,7.2,8,245.82,4,3,4,434,11,Steady Customers
CUST_013070,2024-09-28,95,15,815.19,54.346000000000004,Other,MEA,Technology,Startup,Basic,Monthly,32.98,89.97,3.0,53.2,15.1,17.0,0.7,16,46.19,1,3,1,131,5,Needs Attention
CUST_013071,2024-12-25,7,16,3979.81,248.738125,USA,North America,Manufacturing,Startup,Professional,Monthly,111.98,389.78,8.0,60.9,23.2,13.0,0.1,4,151.94,5,3,3,533,11,Potential Loyalists
CUST_013072,2024-11-17,45,17,15633.31,919.6064705882353,Australia,APAC,Healthcare,Small Business,Business,Monthly,537.49,6178.05,2.0,73.5,21.8,11.0,0.0,23,238.95,2,4,4,244,10,At Risk High Value
CUST_013073,2024-11-19,43,14,10871.48,776.5342857142857,USA,North America,Education,Small Business,Business,Annual,448.62,1863.65,3.0,47.9,14.1,11.0,5.7,12,102.39,3,2,4,324,9,Steady Customers
CUST_013074,2024-12-09,23,11,5563.9,505.80909090909086,USA,North America,Finance,Startup,Business,Annual,254.48,266.48,10.0,31.4,19.3,-32.0,11.2,2,154.11,4,1,3,413,8,New or Promising
CUST_013075,2024-05-08,238,17,4649.87,273.52176470588233,Australia,APAC,Finance,Small Business,Professional,Multi-Year,197.26,393.16,6.0,42.2,16.5,9.0,13.5,9,438.49,1,4,3,143,8,Needs Attention
CUST_013076,2024-12-24,8,18,1673.58,92.97666666666666,Germany,Europe,Real Estate,Small Business,Basic,Monthly,45.53,373.2,6.0,72.1,24.4,24.0,0.0,5,594.49,5,5,2,552,12,Potential Loyalists
CUST_013077,2024-09-26,97,15,666.79,44.452666666666666,UK,Europe,Technology,Startup,Basic,Annual,26.27,38.79,4.0,37.5,18.0,-36.0,5.2,9,141.19,1,3,1,131,5,Needs Attention
CUST_013078,2024-10-02,91,17,911.36,53.60941176470588,Germany,Europe,Technology,Startup,Basic,Annual,29.7,53.72,4.0,52.3,19.7,-47.0,7.4,4,71.03,1,4,1,141,6,Needs Attention
CUST_013079,2024-12-08,24,16,43670.82,2729.42625,Other,LATAM,Other,Small Business,Enterprise,Annual,1294.01,5801.98,5.0,56.1,16.5,-3.0,3.6,2,138.4,4,3,5,435,12,Big Spenders
CUST_013080,2024-11-24,38,15,7565.780000000001,504.3853333333334,Other,LATAM,Retail,Mid-Market,Professional,Monthly,311.64,2170.27,2.0,58.8,20.1,-0.0,3.2,20,1646.03,3,3,4,334,10,Steady Customers
CUST_013081,2024-04-27,249,7,20749.62,2964.2314285714283,USA,North America,Technology,Enterprise,Business,Annual,2379.45,129382.59,1.0,69.5,24.6,34.0,13.0,24,4376.34,1,1,4,114,6,Needs Attention
CUST_013082,2024-02-13,323,21,3133.5299999999997,149.21571428571428,USA,North America,Technology,Startup,Professional,Monthly,88.45,198.32,3.0,41.1,8.2,-8.0,0.0,13,97.99,1,5,3,153,9,Needs Attention
CUST_013083,2024-12-20,12,21,1138.49,54.21380952380952,Australia,APAC,Real Estate,Startup,Basic,Monthly,26.37,40.38,2.0,26.6,7.7,7.0,0.0,7,257.96,5,5,2,552,12,Potential Loyalists
CUST_013084,2023-10-29,430,15,5236.33,349.08866666666665,Canada,North America,Retail,Startup,Business,Monthly,242.99,469.14,7.0,53.0,16.5,-0.0,2.5,22,174.36,1,3,3,133,7,Needs Attention
CUST_013085,2024-05-06,240,16,3676.39,229.774375,USA,North America,Technology,Small Business,Professional,Monthly,159.74,406.68,4.0,35.3,18.0,3.0,0.2,34,344.08,1,3,3,133,7,Needs Attention
CUST_013086,2024-03-19,288,13,2785.3,214.25384615384615,USA,North America,Real Estate,Small Business,Professional,Annual,135.43,718.76,4.0,67.9,12.9,36.0,5.0,18,246.69,1,2,3,123,6,Needs Attention
CUST_013087,2024-12-14,18,13,4695.01,361.1546153846154,Canada,North America,Finance,Small Business,Professional,Monthly,164.67,629.85,3.0,59.2,14.4,30.0,1.7,1,623.24,4,2,3,423,9,New or Promising
CUST_013088,2024-12-15,17,18,28904.43,1605.8016666666667,UK,Europe,Other,Mid-Market,Business,Annual,937.99,11769.85,0.0,76.1,25.9,33.0,8.4,8,536.64,4,5,5,455,14,Champions
CUST_013089,2023-10-19,440,16,4075.06,254.69125,USA,North America,Healthcare,Small Business,Professional,Annual,170.72,1147.34,5.0,66.2,21.9,17.0,8.6,16,253.85,1,3,3,133,7,Needs Attention
CUST_013090,2024-11-23,39,18,239124.58000000002,13284.69888888889,Canada,North America,Retail,Enterprise,Enterprise,Monthly,8576.07,716491.67,2.0,85.4,26.1,23.0,8.1,23,3570.36,3,5,5,355,13,Loyal High Value
CUST_013091,2024-11-18,44,11,1121.33,101.93909090909091,Australia,APAC,Technology,Startup,Professional,Annual,63.63,141.84,3.0,31.2,6.3,24.0,6.6,17,104.09,3,1,2,312,6,Regular Customers
CUST_013092,2024-11-08,54,14,2130.08,152.14857142857142,USA,North America,Finance,Startup,Professional,Annual,99.67,241.66,4.0,49.1,11.0,-3.0,5.2,24,374.47,2,2,2,222,6,Low Value Dormant
CUST_013093,2024-11-15,47,18,2791.66,155.0922222222222,Germany,Europe,Technology,Startup,Professional,Monthly,100.03,225.93,4.0,30.7,12.8,-10.0,1.3,27,141.12,2,5,3,253,10,Needs Attention
CUST_013094,2024-12-01,31,14,722.49,51.60642857142857,USA,North America,Healthcare,Startup,Basic,Monthly,23.91,61.47,2.0,62.6,16.0,4.0,0.0,3,183.33,3,2,1,321,6,Regular Customers
CUST_013095,2024-12-29,3,19,342877.79,18046.19947368421,UK,Europe,Healthcare,Enterprise,Enterprise,Multi-Year,7652.38,233255.88,3.0,88.3,23.1,50.0,17.7,1,8381.57,5,5,5,555,15,Champions
CUST_013096,2024-11-19,43,16,2041.02,127.56375,Other,LATAM,Healthcare,Startup,Professional,Monthly,82.39,404.2,5.0,74.1,16.4,11.0,0.9,24,117.15,3,3,2,332,8,Regular Customers
CUST_013097,2024-11-05,57,17,904.61,53.21235294117647,USA,North America,Other,Small Business,Basic,Multi-Year,43.23,253.2,3.0,75.6,19.4,12.0,18.0,30,504.19,2,4,1,241,7,Needs Attention
CUST_013098,2024-11-17,45,12,1444.8400000000001,120.40333333333335,USA,North America,Technology,Startup,Professional,Monthly,69.67,162.4,6.0,61.6,21.1,-8.0,0.0,18,105.2,2,1,2,212,5,Low Value Dormant
CUST_013099,2024-12-05,27,17,1208.06,71.06235294117647,USA,North America,Retail,Startup,Basic,Annual,33.51,76.72,3.0,43.4,13.9,-3.0,5.9,14,82.22,4,4,2,442,10,Potential Loyalists
CUST_013100,2024-11-10,52,13,635.2,48.861538461538466,USA,North America,Retail,Startup,Basic,Annual,32.22,146.62,1.0,63.5,19.9,43.0,9.9,23,128.57,2,2,1,221,5,Low Value Dormant
CUST_013101,2024-10-10,83,13,2302.69,177.13,USA,North America,Manufacturing,Startup,Professional,Monthly,104.86,426.26,3.0,46.5,18.9,4.0,0.0,19,154.57,2,2,2,222,6,Low Value Dormant
CUST_013102,2024-11-02,60,12,7365.86,613.8216666666666,Other,MEA,Education,Small Business,Business,Monthly,388.75,2308.94,6.0,57.6,9.0,26.0,2.0,23,219.62,2,1,4,214,7,Needs Attention
CUST_013103,2024-12-20,12,17,86774.79,5104.399411764705,USA,North America,Education,Enterprise,Business,Annual,2707.57,159927.13,2.0,93.9,23.2,60.0,11.4,6,7070.72,5,4,5,545,14,Champions
