customer_id,activity_month,monthly_net_revenue,monthly_transactions,cohort_month,cohort_index
CUST_011301,2024-07-01,7767.01,1,2023-01-01,19
CUST_011301,2024-08-01,6854.26,1,2023-01-01,20
CUST_011301,2024-09-01,5544.75,1,2023-01-01,21
CUST_011301,2024-11-01,6661.6,1,2023-01-01,23
CUST_011302,2024-01-01,119.75999999999999,2,2024-01-01,1
CUST_011302,2024-02-01,145.76,2,2024-01-01,2
CUST_011302,2024-03-01,100.52,1,2024-01-01,3
CUST_011302,2024-04-01,73.84,1,2024-01-01,4
CUST_011302,2024-05-01,88.32,1,2024-01-01,5
CUST_011302,2024-06-01,192.81,2,2024-01-01,6
CUST_011302,2024-07-01,88.33,1,2024-01-01,7
CUST_011302,2024-08-01,81.31,1,2024-01-01,8
CUST_011302,2024-09-01,201.56,2,2024-01-01,9
CUST_011302,2024-10-01,92.95,1,2024-01-01,10
CUST_011302,2024-11-01,211.39,2,2024-01-01,11
CUST_011302,2024-12-01,104.06,1,2024-01-01,12
CUST_011303,2022-10-01,602.1,1,2022-10-01,1
CUST_011303,2022-11-01,765.55,1,2022-10-01,2
CUST_011303,2022-12-01,6568.09,1,2022-10-01,3
CUST_011303,2023-02-01,550.44,1,2022-10-01,5
CUST_011303,2023-03-01,540.76,1,2022-10-01,6
CUST_011303,2023-05-01,632.4,1,2022-10-01,8
CUST_011303,2023-06-01,636.56,1,2022-10-01,9
CUST_011303,2023-07-01,681.43,1,2022-10-01,10
CUST_011303,2023-09-01,691.34,1,2022-10-01,12
CUST_011303,2023-10-01,853.22,1,2022-10-01,13
CUST_011303,2023-12-01,1052.61,1,2022-10-01,15
CUST_011303,2024-01-01,614.9,1,2022-10-01,16
CUST_011303,2024-03-01,924.4,1,2022-10-01,18
CUST_011303,2024-04-01,447.96,1,2022-10-01,19
CUST_011303,2024-05-01,910.37,1,2022-10-01,20
CUST_011303,2024-07-01,777.42,1,2022-10-01,22
CUST_011303,2024-08-01,799.19,1,2022-10-01,23
CUST_011303,2024-10-01,889.43,1,2022-10-01,25
CUST_011303,2024-11-01,999.49,1,2022-10-01,26
CUST_011304,2022-05-01,105.17,1,2022-04-01,2
CUST_011304,2022-06-01,605.56,2,2022-04-01,3
CUST_011304,2022-07-01,221.04,2,2022-04-01,4
CUST_011304,2022-08-01,222.81,2,2022-04-01,5
CUST_011304,2022-09-01,72.14,1,2022-04-01,6
CUST_011304,2022-10-01,291.75,2,2022-04-01,7
CUST_011304,2022-11-01,309.73,2,2022-04-01,8
CUST_011304,2022-12-01,146.61,1,2022-04-01,9
CUST_011304,2023-01-01,208.13,2,2022-04-01,10
CUST_011304,2023-02-01,295.64,2,2022-04-01,11
CUST_011305,2022-06-01,217.14,1,2022-06-01,1
CUST_011305,2022-08-01,277.73,1,2022-06-01,3
CUST_011305,2022-10-01,256.99,1,2022-06-01,5
CUST_011305,2022-12-01,290.45,1,2022-06-01,7
CUST_011305,2023-02-01,233.55,1,2022-06-01,9
CUST_011305,2023-03-01,242.55,1,2022-06-01,10
CUST_011305,2023-05-01,324.75,1,2022-06-01,12
CUST_011305,2023-07-01,364.56,1,2022-06-01,14
CUST_011305,2023-09-01,364.36,1,2022-06-01,16
CUST_011305,2023-11-01,336.88,1,2022-06-01,18
CUST_011305,2024-01-01,252.11,1,2022-06-01,20
CUST_011305,2024-03-01,296.44,1,2022-06-01,22
CUST_011305,2024-05-01,390.11,1,2022-06-01,24
CUST_011305,2024-09-01,359.66,1,2022-06-01,28
CUST_011305,2024-11-01,590.66,1,2022-06-01,30
CUST_011306,2024-10-01,219.24,1,2024-10-01,1
CUST_011306,2024-11-01,3783.41,14,2024-10-01,2
CUST_011306,2024-12-01,513.01,2,2024-10-01,3
CUST_011307,2022-11-01,513.98,1,2022-11-01,1
CUST_011307,2023-01-01,464.73,1,2022-11-01,3
CUST_011307,2023-03-01,477.24,1,2022-11-01,5
CUST_011307,2023-05-01,512.42,1,2022-11-01,7
CUST_011307,2023-07-01,399.05,1,2022-11-01,9
CUST_011307,2023-09-01,561.12,1,2022-11-01,11
CUST_011307,2023-11-01,627.98,1,2022-11-01,13
CUST_011307,2024-01-01,493.34,1,2022-11-01,15
CUST_011307,2024-03-01,359.36,1,2022-11-01,17
CUST_011307,2024-05-01,627.81,1,2022-11-01,19
CUST_011307,2024-07-01,726.75,1,2022-11-01,21
CUST_011307,2024-09-01,659.09,1,2022-11-01,23
CUST_011307,2024-10-01,716.92,1,2022-11-01,24
CUST_011308,2024-05-01,68.07,1,2024-05-01,1
CUST_011308,2024-06-01,141.19,2,2024-05-01,2
CUST_011308,2024-07-01,135.75,2,2024-05-01,3
CUST_011308,2024-08-01,117.93,2,2024-05-01,4
CUST_011308,2024-09-01,76.36,1,2024-05-01,5
CUST_011308,2024-10-01,264.78999999999996,3,2024-05-01,6
CUST_011308,2024-11-01,196.0,2,2024-05-01,7
CUST_011308,2024-12-01,116.38,1,2024-05-01,8
CUST_011309,2022-07-01,203.41,1,2022-07-01,1
CUST_011309,2022-09-01,213.36,1,2022-07-01,3
CUST_011309,2022-11-01,244.0,1,2022-07-01,5
CUST_011309,2023-01-01,187.08,1,2022-07-01,7
CUST_011309,2023-02-01,240.39,1,2022-07-01,8
CUST_011309,2023-04-01,235.69,1,2022-07-01,10
CUST_011309,2023-06-01,251.83,1,2022-07-01,12
CUST_011309,2023-08-01,244.98,1,2022-07-01,14
CUST_011309,2023-10-01,288.97,1,2022-07-01,16
CUST_011309,2024-01-01,236.15,1,2022-07-01,19
CUST_011309,2024-03-01,165.98,1,2022-07-01,21
CUST_011309,2024-05-01,298.9,1,2022-07-01,23
CUST_011309,2024-07-01,307.6,1,2022-07-01,25
CUST_011309,2024-11-01,388.79,1,2022-07-01,29
CUST_011310,2022-09-01,1235.68,1,2022-09-01,1
CUST_011310,2022-11-01,1395.38,1,2022-09-01,3
CUST_011310,2022-12-01,1417.44,1,2022-09-01,4
CUST_011310,2023-01-01,1022.6,1,2022-09-01,5
CUST_011310,2023-02-01,1560.01,1,2022-09-01,6
CUST_011310,2023-04-01,1283.82,1,2022-09-01,8
CUST_011310,2023-05-01,1386.95,1,2022-09-01,9
CUST_011310,2023-06-01,1402.52,1,2022-09-01,10
CUST_011310,2023-08-01,1668.84,1,2022-09-01,12
CUST_011310,2023-09-01,1475.14,1,2022-09-01,13
CUST_011310,2023-10-01,1540.21,1,2022-09-01,14
CUST_011310,2023-12-01,1839.61,1,2022-09-01,16
CUST_011310,2024-01-01,1339.48,1,2022-09-01,17
CUST_011310,2024-02-01,1384.53,1,2022-09-01,18
CUST_011310,2024-03-01,1610.08,1,2022-09-01,19
CUST_011310,2024-06-01,1748.19,1,2022-09-01,22
CUST_011310,2024-07-01,2363.03,1,2022-09-01,23
CUST_011310,2024-09-01,1767.56,1,2022-09-01,25
CUST_011310,2024-10-01,2167.13,1,2022-09-01,26
CUST_011310,2024-11-01,2170.19,1,2022-09-01,27
CUST_011311,2023-11-01,12825.54,1,2023-11-01,1
CUST_011311,2023-12-01,13541.02,1,2023-11-01,2
CUST_011311,2024-01-01,13045.08,1,2023-11-01,3
CUST_011311,2024-02-01,11103.58,1,2023-11-01,4
CUST_011311,2024-03-01,23142.61,2,2023-11-01,5
CUST_011311,2024-04-01,11832.87,1,2023-11-01,6
CUST_011311,2024-05-01,17995.72,1,2023-11-01,7
CUST_011311,2024-06-01,26151.98,2,2023-11-01,8
CUST_011311,2024-07-01,12430.19,1,2023-11-01,9
CUST_011311,2024-08-01,12500.08,1,2023-11-01,10
CUST_011311,2024-09-01,13535.01,1,2023-11-01,11
CUST_011311,2024-10-01,16957.12,1,2023-11-01,12
CUST_011311,2024-11-01,11386.13,1,2023-11-01,13
CUST_011311,2024-12-01,16965.86,1,2023-11-01,14
CUST_011312,2023-10-01,239.14,1,2023-10-01,1
CUST_011312,2023-11-01,259.98,1,2023-10-01,2
CUST_011312,2023-12-01,323.16,1,2023-10-01,3
CUST_011312,2024-01-01,208.61,1,2023-10-01,4
CUST_011312,2024-02-01,240.07,1,2023-10-01,5
CUST_011312,2024-03-01,289.34,1,2023-10-01,6
CUST_011312,2024-04-01,499.21000000000004,2,2023-10-01,7
CUST_011312,2024-05-01,254.37,1,2023-10-01,8
CUST_011312,2024-07-01,267.76,1,2023-10-01,10
CUST_011312,2024-08-01,260.12,1,2023-10-01,11
CUST_011312,2024-09-01,287.85,1,2023-10-01,12
CUST_011312,2024-10-01,384.51,1,2023-10-01,13
CUST_011312,2024-11-01,464.68,1,2023-10-01,14
CUST_011312,2024-12-01,439.9,1,2023-10-01,15
CUST_011313,2024-10-01,161.29,1,2024-10-01,1
CUST_011313,2024-11-01,664.12,4,2024-10-01,2
CUST_011313,2024-12-01,536.2,3,2024-10-01,3
CUST_011314,2024-10-01,57811.25,5,2024-10-01,1
CUST_011314,2024-11-01,134186.07,11,2024-10-01,2
CUST_011315,2024-06-01,514.82,1,2024-06-01,1
CUST_011315,2024-07-01,853.23,2,2024-06-01,2
CUST_011315,2024-08-01,1521.1200000000001,3,2024-06-01,3
CUST_011315,2024-09-01,1127.22,2,2024-06-01,4
CUST_011315,2024-10-01,3233.35,2,2024-06-01,5
CUST_011315,2024-11-01,2058.64,3,2024-06-01,6
CUST_011315,2024-12-01,1255.75,2,2024-06-01,7
CUST_011316,2024-02-01,1471.87,2,2024-02-01,1
CUST_011316,2024-03-01,3634.53,4,2024-02-01,2
CUST_011316,2024-04-01,2490.45,3,2024-02-01,3
CUST_011316,2024-05-01,2564.3900000000003,3,2024-02-01,4
CUST_011316,2024-06-01,3686.9300000000003,4,2024-02-01,5
CUST_011316,2024-07-01,2027.31,2,2024-02-01,6
CUST_011317,2023-10-01,2224.46,1,2023-10-01,1
CUST_011317,2023-11-01,2339.45,1,2023-10-01,2
CUST_011317,2023-12-01,3394.88,1,2023-10-01,3
CUST_011317,2024-01-01,1491.59,1,2023-10-01,4
CUST_011317,2024-02-01,2905.26,1,2023-10-01,5
CUST_011317,2024-03-01,2239.34,1,2023-10-01,6
CUST_011317,2024-04-01,2287.13,1,2023-10-01,7
CUST_011317,2024-05-01,2363.04,1,2023-10-01,8
CUST_011317,2024-06-01,2497.26,1,2023-10-01,9
CUST_011317,2024-07-01,2384.64,1,2023-10-01,10
CUST_011317,2024-08-01,2273.92,1,2023-10-01,11
CUST_011317,2024-09-01,5261.38,2,2023-10-01,12
CUST_011317,2024-11-01,3068.59,1,2023-10-01,14
CUST_011317,2024-12-01,3066.77,1,2023-10-01,15
CUST_011318,2023-07-01,38.56,1,2023-07-01,1
CUST_011318,2023-08-01,41.34,1,2023-07-01,2
CUST_011318,2023-09-01,55.2,1,2023-07-01,3
CUST_011318,2023-10-01,43.49,1,2023-07-01,4
CUST_011318,2023-11-01,47.84,1,2023-07-01,5
CUST_011318,2023-12-01,50.71,1,2023-07-01,6
CUST_011318,2024-01-01,45.81,1,2023-07-01,7
CUST_011318,2024-02-01,39.65,1,2023-07-01,8
CUST_011318,2024-03-01,43.64,1,2023-07-01,9
CUST_011318,2024-04-01,57.63,1,2023-07-01,10
CUST_011318,2024-05-01,48.38,1,2023-07-01,11
CUST_011318,2024-06-01,48.91,1,2023-07-01,12
CUST_011318,2024-07-01,48.08,1,2023-07-01,13
CUST_011318,2024-08-01,47.87,1,2023-07-01,14
CUST_011318,2024-09-01,50.65,1,2023-07-01,15
CUST_011318,2024-10-01,69.61,1,2023-07-01,16
CUST_011318,2024-12-01,61.41,1,2023-07-01,18
CUST_011319,2024-10-01,1055.27,2,2024-10-01,1
CUST_011319,2024-11-01,5428.41,9,2024-10-01,2
CUST_011319,2024-12-01,2331.71,4,2024-10-01,3
CUST_011320,2024-02-01,127.22,3,2024-02-01,1
CUST_011320,2024-03-01,137.05,3,2024-02-01,2
CUST_011320,2024-04-01,208.62,4,2024-02-01,3
CUST_011320,2024-05-01,235.03,4,2024-02-01,4
CUST_011320,2024-06-01,188.23,3,2024-02-01,5
CUST_011321,2024-01-01,132.96,1,2024-01-01,1
CUST_011321,2024-02-01,162.86,1,2024-01-01,2
CUST_011321,2024-03-01,350.65,2,2024-01-01,3
CUST_011321,2024-04-01,321.8,2,2024-01-01,4
CUST_011321,2024-05-01,356.90999999999997,2,2024-01-01,5
CUST_011321,2024-06-01,230.54,1,2024-01-01,6
CUST_011321,2024-07-01,355.35,2,2024-01-01,7
CUST_011321,2024-08-01,378.83,2,2024-01-01,8
CUST_011321,2024-09-01,437.64,2,2024-01-01,9
CUST_011321,2024-11-01,205.14,1,2024-01-01,11
CUST_011321,2024-12-01,224.92,1,2024-01-01,12
CUST_011322,2023-03-01,50.48,1,2023-03-01,1
CUST_011322,2023-04-01,59.69,1,2023-03-01,2
CUST_011322,2023-06-01,56.87,1,2023-03-01,4
CUST_011322,2023-07-01,78.84,1,2023-03-01,5
CUST_011322,2023-09-01,60.08,1,2023-03-01,7
CUST_011322,2023-10-01,65.61,1,2023-03-01,8
CUST_011322,2023-12-01,73.59,1,2023-03-01,10
CUST_011322,2024-01-01,50.95,1,2023-03-01,11
CUST_011322,2024-03-01,60.75,1,2023-03-01,13
CUST_011322,2024-05-01,67.93,1,2023-03-01,15
CUST_011322,2024-06-01,64.78,1,2023-03-01,16
CUST_011322,2024-08-01,70.71,1,2023-03-01,18
CUST_011322,2024-09-01,70.72,1,2023-03-01,19
CUST_011323,2022-06-01,31.64,1,2022-06-01,1
CUST_011323,2022-08-01,32.52,1,2022-06-01,3
CUST_011323,2022-10-01,20.78,1,2022-06-01,5
CUST_011323,2023-02-01,32.15,1,2022-06-01,9
CUST_011323,2023-05-01,38.18,1,2022-06-01,12
CUST_011323,2023-07-01,38.31,1,2022-06-01,14
CUST_011323,2023-09-01,42.42,1,2022-06-01,16
CUST_011323,2023-11-01,58.95,1,2022-06-01,18
CUST_011323,2024-01-01,42.45,1,2022-06-01,20
CUST_011323,2024-04-01,65.78,1,2022-06-01,23
CUST_011323,2024-06-01,60.32,1,2022-06-01,25
CUST_011323,2024-08-01,52.88,1,2022-06-01,27
CUST_011323,2024-10-01,78.3,1,2022-06-01,29
CUST_011324,2024-10-01,1089.42,2,2024-10-01,1
CUST_011324,2024-11-01,5165.61,8,2024-10-01,2
CUST_011324,2024-12-01,3608.06,6,2024-10-01,3
CUST_011325,2023-06-01,559.5,1,2023-06-01,1
CUST_011325,2023-07-01,540.23,1,2023-06-01,2
CUST_011325,2023-09-01,591.59,1,2023-06-01,4
CUST_011325,2023-10-01,615.12,1,2023-06-01,5
CUST_011325,2023-12-01,729.24,1,2023-06-01,7
CUST_011325,2024-03-01,838.38,1,2023-06-01,10
CUST_011325,2024-05-01,632.66,1,2023-06-01,12
CUST_011325,2024-06-01,669.63,1,2023-06-01,13
CUST_011325,2024-08-01,671.44,1,2023-06-01,15
CUST_011325,2024-09-01,1082.66,1,2023-06-01,16
CUST_011325,2024-11-01,822.34,1,2023-06-01,18
CUST_011326,2023-10-01,269.91999999999996,2,2023-10-01,1
CUST_011326,2023-11-01,144.01,1,2023-10-01,2
CUST_011326,2023-12-01,157.7,1,2023-10-01,3
CUST_011326,2024-01-01,149.72,1,2023-10-01,4
CUST_011326,2024-02-01,122.55,1,2023-10-01,5
CUST_011326,2024-04-01,139.69,1,2023-10-01,7
CUST_011326,2024-05-01,138.92,1,2023-10-01,8
CUST_011326,2024-06-01,295.98,2,2023-10-01,9
CUST_011326,2024-07-01,189.68,1,2023-10-01,10
CUST_011326,2024-08-01,191.06,1,2023-10-01,11
CUST_011326,2024-09-01,187.91,1,2023-10-01,12
CUST_011326,2024-10-01,171.86,1,2023-10-01,13
CUST_011326,2024-12-01,196.35,1,2023-10-01,15
CUST_011327,2022-10-01,51.85,1,2022-10-01,1
CUST_011327,2022-11-01,55.09,1,2022-10-01,2
CUST_011327,2023-03-01,48.8,1,2022-10-01,6
CUST_011327,2023-05-01,52.49,1,2022-10-01,8
CUST_011327,2023-07-01,54.94,1,2022-10-01,10
CUST_011327,2023-09-01,57.22,1,2022-10-01,12
CUST_011327,2024-01-01,54.7,1,2022-10-01,16
CUST_011327,2024-03-01,62.78,1,2022-10-01,18
CUST_011327,2024-05-01,64.55,1,2022-10-01,20
CUST_011327,2024-07-01,440.93,1,2022-10-01,22
CUST_011327,2024-09-01,69.3,1,2022-10-01,24
CUST_011327,2024-11-01,82.23,1,2022-10-01,26
CUST_011328,2024-08-01,6122.66,9,2024-08-01,1
CUST_011328,2024-09-01,7412.0,10,2024-08-01,2
CUST_011329,2022-04-01,105.8,1,2022-04-01,1
CUST_011329,2022-07-01,75.42,1,2022-04-01,4
CUST_011329,2023-01-01,107.47,1,2022-04-01,10
CUST_011329,2023-04-01,74.85,1,2022-04-01,13
CUST_011329,2023-07-01,134.5,1,2022-04-01,16
CUST_011329,2023-10-01,178.03,1,2022-04-01,19
CUST_011329,2024-01-01,162.32,1,2022-04-01,22
CUST_011329,2024-04-01,152.07,1,2022-04-01,25
CUST_011329,2024-07-01,165.1,1,2022-04-01,28
CUST_011329,2024-09-01,177.14,1,2022-04-01,30
CUST_011330,2024-08-01,2489.19,3,2024-08-01,1
CUST_011330,2024-09-01,2755.61,3,2024-08-01,2
CUST_011330,2024-10-01,2922.76,3,2024-08-01,3
CUST_011330,2024-11-01,3321.02,3,2024-08-01,4
CUST_011330,2024-12-01,2222.42,2,2024-08-01,5
CUST_011331,2022-11-01,1164.65,1,2022-11-01,1
CUST_011331,2022-12-01,740.38,1,2022-11-01,2
CUST_011331,2023-01-01,1220.61,1,2022-11-01,3
CUST_011331,2023-03-01,966.25,1,2022-11-01,5
CUST_011331,2023-04-01,1078.0,1,2022-11-01,6
CUST_011331,2023-05-01,1258.09,1,2022-11-01,7
CUST_011331,2023-07-01,1172.56,1,2022-11-01,9
CUST_011331,2023-08-01,1125.36,1,2022-11-01,10
CUST_011331,2023-09-01,1294.03,1,2022-11-01,11
CUST_011331,2023-10-01,1762.39,1,2022-11-01,12
CUST_011331,2023-12-01,1456.58,1,2022-11-01,14
CUST_011331,2024-01-01,1059.23,1,2022-11-01,15
CUST_011331,2024-02-01,1178.2,1,2022-11-01,16
CUST_011331,2024-03-01,1254.58,1,2022-11-01,17
CUST_011331,2024-05-01,1560.57,1,2022-11-01,19
CUST_011331,2024-06-01,1385.98,1,2022-11-01,20
CUST_011331,2024-07-01,1435.66,1,2022-11-01,21
CUST_011331,2024-09-01,1696.06,1,2022-11-01,23
CUST_011331,2024-10-01,1583.87,1,2022-11-01,24
CUST_011331,2024-11-01,1727.54,1,2022-11-01,25
CUST_011332,2024-09-01,345.31,2,2024-09-01,1
CUST_011332,2024-10-01,1172.07,6,2024-09-01,2
CUST_011332,2024-11-01,1395.25,7,2024-09-01,3
CUST_011332,2024-12-01,421.70000000000005,2,2024-09-01,4
CUST_011333,2024-05-01,112.71,1,2024-05-01,1
CUST_011333,2024-06-01,675.3,6,2024-05-01,2
CUST_011333,2024-07-01,531.55,4,2024-05-01,3
CUST_011333,2024-08-01,518.86,4,2024-05-01,4
CUST_011334,2023-01-01,1015.11,1,2022-12-01,2
CUST_011334,2023-03-01,1157.12,1,2022-12-01,4
CUST_011334,2023-04-01,1196.87,1,2022-12-01,5
CUST_011334,2023-06-01,1324.26,1,2022-12-01,7
CUST_011334,2023-09-01,1420.08,1,2022-12-01,10
CUST_011334,2023-10-01,1479.82,1,2022-12-01,11
CUST_011334,2023-11-01,1586.82,1,2022-12-01,12
CUST_011334,2024-01-01,1240.37,1,2022-12-01,14
CUST_011334,2024-04-01,1770.45,1,2022-12-01,17
CUST_011334,2024-05-01,1588.49,1,2022-12-01,18
CUST_011334,2024-07-01,1592.09,1,2022-12-01,20
CUST_011334,2024-08-01,1787.69,1,2022-12-01,21
CUST_011334,2024-09-01,1790.77,1,2022-12-01,22
CUST_011334,2024-11-01,1996.12,1,2022-12-01,24
CUST_011335,2024-01-01,36.61,1,2024-01-01,1
CUST_011335,2024-02-01,84.55,2,2024-01-01,2
CUST_011335,2024-03-01,43.4,1,2024-01-01,3
CUST_011335,2024-04-01,44.89,1,2024-01-01,4
CUST_011335,2024-05-01,46.75,1,2024-01-01,5
CUST_011335,2024-06-01,95.53999999999999,2,2024-01-01,6
CUST_011335,2024-07-01,110.5,2,2024-01-01,7
CUST_011335,2024-08-01,47.42,1,2024-01-01,8
CUST_011335,2024-09-01,106.32,2,2024-01-01,9
CUST_011335,2024-10-01,68.19,1,2024-01-01,10
CUST_011335,2024-11-01,114.00999999999999,2,2024-01-01,11
CUST_011335,2024-12-01,98.22,1,2024-01-01,12
CUST_011336,2023-06-01,121.03999999999999,3,2023-05-01,2
CUST_011336,2023-07-01,103.2,2,2023-05-01,3
CUST_011336,2023-08-01,79.43,2,2023-05-01,4
CUST_011336,2023-09-01,69.07,2,2023-05-01,5
CUST_011336,2023-10-01,82.66,2,2023-05-01,6
CUST_011336,2023-11-01,100.87,2,2023-05-01,7
CUST_011336,2023-12-01,161.05,3,2023-05-01,8
CUST_011336,2024-01-01,73.92,2,2023-05-01,9
CUST_011337,2022-12-01,107.03,1,2022-12-01,1
CUST_011337,2023-02-01,100.95,1,2022-12-01,3
CUST_011337,2023-03-01,88.62,1,2022-12-01,4
CUST_011337,2023-04-01,91.94,1,2022-12-01,5
CUST_011337,2023-06-01,98.44,1,2022-12-01,7
CUST_011337,2023-07-01,92.08,1,2022-12-01,8
CUST_011337,2023-08-01,124.27,1,2022-12-01,9
CUST_011337,2023-09-01,101.83,1,2022-12-01,10
CUST_011337,2023-11-01,175.25,1,2022-12-01,12
CUST_011337,2023-12-01,129.83,1,2022-12-01,13
CUST_011337,2024-02-01,102.92,1,2022-12-01,15
CUST_011337,2024-04-01,115.45,1,2022-12-01,17
CUST_011337,2024-05-01,145.8,1,2022-12-01,18
CUST_011337,2024-06-01,128.28,1,2022-12-01,19
CUST_011337,2024-09-01,153.57,1,2022-12-01,22
CUST_011337,2024-10-01,139.38,1,2022-12-01,23
CUST_011338,2024-08-01,12222.97,1,2024-08-01,1
CUST_011338,2024-09-01,83498.86,6,2024-08-01,2
CUST_011338,2024-10-01,71258.93,5,2024-08-01,3
CUST_011338,2024-11-01,44802.36,3,2024-08-01,4
CUST_011338,2024-12-01,85256.76,5,2024-08-01,5
CUST_011339,2023-08-01,131.54,1,2023-08-01,1
CUST_011339,2023-09-01,166.96,1,2023-08-01,2
CUST_011339,2023-10-01,162.8,1,2023-08-01,3
CUST_011339,2023-11-01,167.14,1,2023-08-01,4
CUST_011339,2023-12-01,182.17,1,2023-08-01,5
CUST_011339,2024-01-01,183.08,1,2023-08-01,6
CUST_011339,2024-02-01,195.68,1,2023-08-01,7
CUST_011339,2024-03-01,147.47,1,2023-08-01,8
CUST_011339,2024-04-01,309.17,2,2023-08-01,9
CUST_011339,2024-05-01,168.2,1,2023-08-01,10
CUST_011339,2024-06-01,166.31,1,2023-08-01,11
CUST_011339,2024-07-01,169.41,1,2023-08-01,12
CUST_011339,2024-08-01,169.37,1,2023-08-01,13
CUST_011339,2024-09-01,173.56,1,2023-08-01,14
CUST_011339,2024-10-01,189.53,1,2023-08-01,15
CUST_011339,2024-11-01,205.32,1,2023-08-01,16
CUST_011339,2024-12-01,220.01,1,2023-08-01,17
CUST_011340,2023-08-01,11151.05,1,2023-08-01,1
CUST_011340,2023-10-01,12629.58,1,2023-08-01,3
CUST_011340,2023-11-01,14194.42,1,2023-08-01,4
CUST_011340,2023-12-01,14239.53,1,2023-08-01,5
CUST_011340,2024-02-01,11548.99,1,2023-08-01,7
CUST_011340,2024-03-01,12269.03,1,2023-08-01,8
CUST_011340,2024-04-01,18590.58,1,2023-08-01,9
CUST_011340,2024-06-01,8695.26,1,2023-08-01,11
CUST_011340,2024-07-01,13777.43,1,2023-08-01,12
CUST_011340,2024-09-01,18583.87,1,2023-08-01,14
CUST_011340,2024-10-01,16353.63,1,2023-08-01,15
CUST_011340,2024-11-01,16549.91,1,2023-08-01,16
CUST_011341,2022-12-01,115.28,1,2022-12-01,1
CUST_011341,2023-01-01,94.65,1,2022-12-01,2
CUST_011341,2023-03-01,96.01,1,2022-12-01,4
CUST_011341,2023-04-01,109.82,1,2022-12-01,5
CUST_011341,2023-05-01,111.67,1,2022-12-01,6
CUST_011341,2023-06-01,107.68,1,2022-12-01,7
CUST_011341,2023-08-01,107.74,1,2022-12-01,9
CUST_011341,2023-09-01,65.96,1,2022-12-01,10
CUST_011341,2023-10-01,149.94,1,2022-12-01,11
CUST_011341,2023-12-01,140.7,1,2022-12-01,13
CUST_011341,2024-01-01,124.39,1,2022-12-01,14
CUST_011341,2024-02-01,109.19,1,2022-12-01,15
CUST_011341,2024-04-01,71.6,1,2022-12-01,17
CUST_011341,2024-05-01,131.16,1,2022-12-01,18
CUST_011341,2024-06-01,126.09,1,2022-12-01,19
CUST_011341,2024-07-01,165.96,1,2022-12-01,20
CUST_011341,2024-09-01,202.52,1,2022-12-01,22
CUST_011341,2024-10-01,222.62,1,2022-12-01,23
CUST_011341,2024-11-01,159.79,1,2022-12-01,24
CUST_011342,2023-08-01,536.37,4,2023-08-01,1
CUST_011342,2023-09-01,596.92,4,2023-08-01,2
CUST_011342,2023-10-01,826.08,5,2023-08-01,3
CUST_011342,2023-11-01,169.29,1,2023-08-01,4
CUST_011343,2024-09-01,318.09000000000003,4,2024-09-01,1
CUST_011343,2024-10-01,240.99,3,2024-09-01,2
CUST_011343,2024-11-01,280.25,3,2024-09-01,3
CUST_011343,2024-12-01,301.49,3,2024-09-01,4
CUST_011344,2023-07-01,40.1,1,2023-07-01,1
CUST_011344,2023-08-01,47.56,1,2023-07-01,2
CUST_011344,2023-10-01,46.51,1,2023-07-01,4
CUST_011344,2023-11-01,60.05,1,2023-07-01,5
CUST_011344,2024-01-01,28.76,1,2023-07-01,7
CUST_011344,2024-02-01,44.07,1,2023-07-01,8
CUST_011344,2024-04-01,48.21,1,2023-07-01,10
CUST_011344,2024-07-01,49.7,1,2023-07-01,13
CUST_011344,2024-10-01,57.32,1,2023-07-01,16
CUST_011344,2024-11-01,83.42,1,2023-07-01,17
CUST_011345,2024-10-01,106.53,2,2024-10-01,1
CUST_011345,2024-11-01,682.22,11,2024-10-01,2
CUST_011345,2024-12-01,461.32,7,2024-10-01,3
CUST_011346,2024-10-01,65.79,1,2024-10-01,1
CUST_011346,2024-11-01,749.8100000000001,8,2024-10-01,2
CUST_011346,2024-12-01,452.76,8,2024-10-01,3
CUST_011347,2022-11-01,666.97,2,2022-11-01,1
CUST_011347,2022-12-01,395.11,1,2022-11-01,2
CUST_011347,2023-01-01,487.35,2,2022-11-01,3
CUST_011347,2023-02-01,533.8,2,2022-11-01,4
CUST_011347,2023-03-01,573.57,2,2022-11-01,5
CUST_011347,2023-04-01,283.39,1,2022-11-01,6
CUST_011347,2023-05-01,648.4100000000001,2,2022-11-01,7
CUST_011347,2023-06-01,767.4200000000001,2,2022-11-01,8
CUST_011347,2023-07-01,303.66,1,2022-11-01,9
CUST_011348,2022-12-01,126.46,1,2022-12-01,1
CUST_011348,2023-02-01,137.55,1,2022-12-01,3
CUST_011348,2023-03-01,109.27,1,2022-12-01,4
CUST_011348,2023-04-01,81.52,1,2022-12-01,5
CUST_011348,2023-05-01,116.85,1,2022-12-01,6
CUST_011348,2023-07-01,544.03,1,2022-12-01,8
CUST_011348,2023-08-01,121.6,1,2022-12-01,9
CUST_011348,2023-09-01,154.64,1,2022-12-01,10
CUST_011348,2023-10-01,179.44,1,2022-12-01,11
CUST_011348,2023-11-01,147.84,1,2022-12-01,12
CUST_011348,2024-01-01,112.9,1,2022-12-01,14
CUST_011348,2024-02-01,124.13,1,2022-12-01,15
CUST_011348,2024-03-01,137.91,1,2022-12-01,16
CUST_011348,2024-04-01,115.68,1,2022-12-01,17
